"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.000284090023990525,0,1.30314233058705e-11,6.79462155437509e-38,0,6.27110452511076e-90,1.0228002621153e-55,0,1.65270233909073e-150,0.000118736654781378,0,0,3.36540912884928e-138,0,2.72537136939497e-75,0,0.0048686752408374,0,1.15744318347535e-113,0.0147593683892492,0,3.62896198703624e-146,6.74165179373304e-73,0,1.12526254607962e-229,2.89455606737578e-134,4.47398172085079e-07,7.2979525175146e-65,0.0789248320774402,2.21040448467553e-159,0,0.494763737781086,5.66582504920023e-48,0
0.000284090023990533,NA,4.22622710013893e-218,0,0,9.09038113302997e-290,5.10917556076516e-209,1.14319858074641e-07,3.34447572067009e-82,4.60615127167237e-41,2.72256809855205e-05,1.78416340935176e-55,3.36561024604817e-113,0.0115954048582534,0,0,0,3.21280202297796e-233,2.15336242918914e-40,8.25644613870056e-79,1.95018917797987e-27,2.06353675794125e-208,9.3306181926634e-92,0,0,1.45927471482646e-280,9.72613995537288e-197,1.17570588735082e-11,5.88122002650762e-76,0.695438928283504,4.03666123886637e-42,1.87095722218641e-122,4.33906841587523e-98,7.53573823660512e-173,0
0,4.22622710014651e-218,NA,1.45173135161886e-29,5.30650224914413e-66,5.37438184852184e-41,4.26637973246518e-05,2.83848313410573e-50,4.88664197058615e-79,0.000745051590126521,0.129169391529473,4.42373002584564e-98,1.33279537742845e-144,3.62431868859e-52,1.1756692056418e-28,3.32365802027487e-07,4.0680284603344e-33,3.10434883504984e-185,4.59151595104637e-09,2.47311983760345e-23,2.11259862702658e-150,0.00018262511490766,2.46291808739872e-15,1.28457067918724e-322,1.69614371459936e-15,1.52545775623909e-72,1.5068151735269e-17,7.11596996911341e-09,3.47810743393668e-55,3.77506157933593e-116,6.69006468433616e-65,0,1.24670537314642e-214,0.921160249017141,7.64744478037949e-92
1.30314233058653e-11,0,1.45173135161989e-29,NA,0,0,0,3.98659171301698e-26,5.24084941118442e-28,1.32809258039892e-15,0.00248902312407291,5.2948570292768e-05,3.9878031888462e-08,2.18467013851788e-21,4.21361367254943e-62,0,0,0.0284946256922822,0,0,6.85994570837706e-256,0,0,0,0,0,0,2.30160168391436e-35,0,0,0,9.81673311216226e-12,3.19105170638851e-121,0,0
6.7946215543276e-38,0,5.30650224916133e-66,0,NA,0,0,3.23950912711122e-37,1.04403320832692e-45,1.77897004309327e-07,0.000599613360776433,0.00367289227361331,0.150627656354038,4.62074740015793e-14,6.39584696578262e-50,0,0,0.106442615357222,0,0,3.98332977143653e-175,0,0,0,0,0,0,1.73832226431286e-36,0,0,0,2.51476450458017e-11,6.0469412710436e-78,0,0
0,9.09038113317811e-290,5.37438184849906e-41,0,0,NA,0,0,0,0,0.199245646868077,0,0,1.52607033037768e-104,1.58812480023967e-08,5.30527898886211e-277,0,8.16781634505106e-124,0,0,2.45983993740476e-116,0,0,0,0,0,0,1.01812146012033e-12,0,3.63490246098213e-34,0,1.41534489816229e-123,8.30464129667593e-245,0,0
6.27110452512917e-90,5.10917556083356e-209,4.26637973245821e-05,0,0,0,NA,0,3.58031803895086e-150,0,0.106444173306997,2.51138929501009e-41,7.88434788997829e-42,5.84517319179689e-12,1.36511058261922e-15,3.30296185809312e-201,0,5.46879473477895e-28,0,0,5.45803609498559e-16,0,0,0,0,0,0,6.15523075016155e-24,0,7.4794402136025e-150,0,2.66542970164186e-74,0.983105118392841,0,0
1.02280026212295e-55,1.14319858074702e-07,2.83848313409923e-50,3.98659171302159e-26,3.23950912711779e-37,0,0,NA,7.11146121594375e-17,3.12472332989669e-204,0.251834504637124,3.80277533206517e-19,1.40897956645872e-43,2.41963807572688e-11,5.59276942563516e-08,5.96306028773474e-74,0,1.75630399585041e-90,0,0,0,0,0,0,4.28859114434713e-307,0,0,0.00348107293970259,2.24286917601804e-193,8.20148972096469e-322,2.67078589991071e-273,0.000686843440493299,0,0,0
0,3.34447572067283e-82,4.88664197059139e-79,5.24084941119204e-28,1.04403320832808e-45,0,3.58031803894388e-150,7.11146121594087e-17,NA,1.33573710379061e-160,0.532546082678747,0,0,2.58531072009633e-69,2.51948082653376e-06,2.15872650989475e-53,0,9.15903956454056e-05,0,1.78522687407584e-169,3.35182570753389e-11,3.35060464920736e-174,3.94189006130242e-175,1.57575069514828e-126,9.17451977596551e-279,5.55241457207443e-252,2.10827207849178e-242,0.202272179107708,2.42020823729273e-32,2.90729996495154e-41,1.40426772696622e-116,1.40703789110291e-96,3.60382226276691e-44,1.50537581782023e-65,6.73469367115678e-240
1.65270233910625e-150,4.60615127168219e-41,0.000745051590126139,1.32809258039673e-15,1.77897004309185e-07,0,0,3.12472332989567e-204,1.33573710379304e-160,NA,0.00845582380283427,0,0,2.9220068507572e-132,2.17980081894941e-97,1.27161839061038e-11,1.69281060602409e-171,3.49399961524573e-98,0,0,2.61508818965031e-289,1.36629007693235e-199,1.83174480105111e-289,0,1.80834240202763e-282,0,0,0.379804112469086,6.33248385701434e-28,0,1.44027168230348e-08,8.39017984704125e-93,0,7.73384999764365e-60,1.33804933510535e-182
