"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.301808924341247,0,0.00113818979169926,2.79217804663372e-20,0,1.10084075992732e-98,2.80537731972989e-51,0,2.30005687257916e-165,0.00127430406642629,0,0,1.84681924479629e-159,0,1.58198698883866e-62,0,0.341236793053762,0,8.73962019752128e-110,0.000221279498511813,0,2.58074867389032e-142,6.55514506847887e-67,0,4.62695355748739e-227,3.0821176443903e-114,1.0649755667766e-06,1.25145596298801e-64,0.195288345296774,7.04007472067879e-176,0,0.313888248714987,2.22288820554276e-42,0
0.301808924341353,NA,2.39562036046667e-222,0,0,7.4063356536251e-274,8.05749628561226e-187,0.00467805686422891,2.81960096722447e-90,7.01774335924146e-50,1.13080731174475e-05,4.73147404569196e-60,1.67210130144545e-108,0.00203689658840379,0,0,0,8.33183154968141e-226,7.60877344450113e-35,2.36181487236249e-73,3.84254592361772e-33,7.85377205019013e-207,1.06644005381328e-94,0,0,4.99457005892605e-267,3.15795164042214e-172,9.21105716656688e-09,1.87837240568173e-64,0.647174332946473,2.19383755331725e-33,1.95215624139801e-111,3.94063553283202e-81,2.22789138653678e-130,0
0,2.39562036043847e-222,NA,4.10107214258843e-35,3.7079645348043e-72,7.75996187597208e-37,4.95990473628039e-06,1.59226915916115e-37,4.42350243042913e-81,0.00133957697483276,0.136953866548494,6.0393014661841e-87,7.9068325674946e-132,1.25724080257538e-52,4.93814145974835e-24,2.77681049802533e-06,2.62165894778496e-30,7.9988784441869e-169,1.78869102381027e-09,1.07429322143275e-23,4.00798284161228e-156,0.00175337338466339,8.70876567553976e-18,1.76036104489915e-312,4.71545066955242e-14,4.1810403175593e-67,1.02717171178547e-16,1.43727816637863e-05,9.60264949301655e-63,2.3201462628841e-122,9.86375971767373e-73,0,1.85674367421173e-200,0.140757857321943,9.92873832607425e-92
0.00113818979170253,0,4.1010721425858e-35,NA,0,0,0,2.74522025764991e-21,4.88482011973404e-20,2.26671009831585e-10,0.000345714555561991,0.000394849230617294,1.61778771472949e-10,1.74621220461724e-20,4.69115548827613e-67,0,0,0.000887428372828088,0,0,1.31351174384932e-233,0,0,0,0,0,0,9.17448346578435e-41,0,0,0,1.23294167369482e-13,2.31191857275803e-134,0,0
2.79217804661844e-20,0,3.70796453476774e-72,0,NA,0,0,4.93192719541697e-32,1.19525166379229e-36,0.00318459360008058,6.88792154066598e-05,0.000593524999580178,0.546785124684137,4.05467411398395e-14,1.29811541469035e-56,0,0,0.499066104858921,0,0,7.79574354040062e-156,0,0,0,0,0,0,1.34326889520019e-40,0,0,0,1.76034204286292e-10,2.98383109725307e-87,0,0
0,7.40633565354689e-274,7.75996187593831e-37,0,0,NA,0,0,1.65809873193817e-310,0,0.14591446925518,0,0,1.13204581375771e-129,2.42399896360682e-05,2.04037773003653e-295,0,3.49984075064568e-131,0,0,1.80293651930155e-117,0,0,0,0,0,0,2.53759858802605e-22,0,9.82802863321633e-32,0,3.96231881620248e-129,7.77967124178191e-254,0,0
1.10084075993236e-98,8.05749628557801e-187,4.95990473628125e-06,0,0,0,NA,0,1.99913666860267e-116,0,0.00679912535363589,9.83152756524567e-58,4.11147702962162e-56,2.73367040944238e-18,5.99891176946585e-21,8.49029469706604e-196,0,8.98714909793228e-30,0,0,7.12585965824353e-16,0,0,0,0,0,0,4.34318718946142e-32,0,3.37829641472706e-154,0,3.37077105050269e-81,0.746656975598257,0,0
2.80537731974844e-51,0.00467805686422729,1.59226915916195e-37,2.74522025765029e-21,4.9319271954177e-32,0,0,NA,3.68361605949169e-13,2.38783694913388e-220,0.00182259650186922,1.01452305158803e-20,8.30478045607385e-46,4.7757489921616e-19,6.73042035270813e-11,9.59868847520439e-80,0,4.46153919785972e-81,0,0,1.67982319586024e-322,0,0,0,0,0,0,1.595068288353e-06,7.61755650129569e-221,2.64636981180401e-304,1.42657116666489e-303,0.00153305856095884,0,0,0
0,2.81960096722143e-90,4.42350243043003e-81,4.88482011973284e-20,1.19525166379175e-36,1.65809873193155e-310,1.99913666860038e-116,3.68361605948956e-13,NA,1.80643175971155e-166,0.191045637655925,0,0,5.06405480540308e-80,8.81732241729017e-11,1.5945769962726e-52,9.88131291682493e-324,1.40392856476324e-07,2.71209210880941e-314,1.52941018461447e-142,2.05769850004722e-10,3.95051586511497e-146,3.14791767530838e-142,2.68363156264542e-120,5.90011116802751e-259,9.32896749306843e-218,7.04875227163409e-219,0.0748388096620326,7.46863597089199e-19,7.89942898562662e-50,8.66988556845372e-98,6.89782612051145e-93,3.72256474978334e-51,9.4124167642285e-53,1.07202627850679e-223
2.30005687258185e-165,7.01774335924648e-50,0.00133957697483289,2.26671009831459e-10,0.00318459360007961,0,0,2.38783694913603e-220,1.8064317597158e-166,NA,0.00361228169239009,0,0,1.93775511415662e-150,3.85655835790194e-90,2.9386261937812e-18,9.70169087860385e-196,1.89133268099608e-102,0,0,1.0507392825137e-286,6.86600135261872e-243,0,0,1.97626258336499e-323,0,0,0.968553743566723,1.98391795353016e-21,0,2.19968404503008e-07,1.11724295302385e-77,0,2.08439141175491e-90,3.78646449855737e-194
0.00127430406642628,1.13080731174461e-05,0.136953866548496,0.000345714555561987,6.88792154066582e-05,0.145914469255178,0.00679912535363581,0.00182259650186927,0.191045637655925,0.0036122816923902,NA,0.0654828062674876,1.57347468537238e-05,0.411851159545543,0.153154750256013,0.713508386389289,0.132716410513974,0.77736030329829,0.27712794115006,0.66401341212899,0.220796124667374,0.154466653850494,0.500390196026081,0.279958132178623,0.499113040469578,0.598953104926777,0.232533167215407,0.000316312712504582,0.046838517231134,0.229018993166261,0.637807789665271,0.00972292196910469,0.536939045194745,0.718156228322235,0.000912320989668014
0,4.73147404567018e-60,6.03930146620621e-87,0.000394849230617363,0.00059352499958005,0,9.83152756524735e-58,1.01452305158732e-20,0,0,0.065482806267488,NA,0,3.08253697558599e-220,0.00792983229810869,7.50065489093574e-83,0,1.52763421372683e-94,0,1.39240173793083e-301,1.81647487721027e-147,0,0,0,0,0,0,0.00132476189374714,8.86103922638505e-12,2.75915132141712e-193,1.95782559023144e-31,0,3.43593133405649e-175,4.19191668311424e-06,0
0,1.67210130144347e-108,7.9068325674781e-132,1.61778771472894e-10,0.546785124684157,0,4.11147702962347e-56,8.30478045605953e-46,0,0,1.57347468537241e-05,0,NA,0,0.447915443490608,4.86234524963177e-49,0,1.42039261875097e-87,0,1.05875572175673e-294,1.98019790287585e-157,0,7.47912124131141e-315,0,0,0,0,0.000612941929038566,1.17105432625393e-18,2.35453245873062e-172,8.23837049557773e-35,0,6.29228250294328e-158,9.98832521737646e-08,0
1.84681924479523e-159,0.0020368965884042,1.25724080257596e-52,1.74621220461669e-20,4.0546741139834e-14,1.13204581375664e-129,2.73367040944328e-18,4.77574899215976e-19,5.06405480540274e-80,1.93775511415356e-150,0.411851159545543,3.08253697558008e-220,0,NA,0.876058175538508,4.46292322456115e-22,8.5071148123375e-57,1.52985927284342e-13,5.14593006342621e-128,1.09976001885719e-64,1.51756243727135e-45,1.21255333462536e-61,1.97454058882757e-67,5.38311860914329e-42,5.20657595505318e-123,2.98390400130462e-105,1.08239341489397e-121,0.0740380835363115,0.156976347961483,3.49919558081554e-37,1.32643504081833e-14,6.33329007278419e-43,1.14205213642204e-41,0.00113993694621926,6.21596453424494e-60
0,0,4.93814145974119e-24,4.69115548830853e-67,1.29811541470045e-56,2.42399896361164e-05,5.99891176945098e-21,6.73042035269369e-11,8.81732241729786e-11,3.85655835791714e-90,0.153154750256009,0.00792983229811269,0.447915443490524,0.876058175538543,NA,1.35071864025595e-08,0.000109379560423959,4.02908106839779e-27,1.90341134563114e-09,0.00023657313627857,0.483733755587093,1.9660372582439e-118,0.00102337324479374,0.288682284126873,1.17488137237994e-28,6.67217687801165e-10,3.99719615770176e-113,0.194098604663129,0.313281411943685,1.75122910876059e-111,3.00983114064272e-16,0.000225176242219472,7.42610328473956e-70,1.24122129677134e-09,1.42104730797499e-158
1.58198698882916e-62,0,2.77681049802705e-06,0,0,2.04037773004346e-295,8.49029469706874e-196,9.5986884752212e-80,1.59457699627603e-52,2.93862619378065e-18,0.713508386389295,7.50065489096304e-83,4.86234524965271e-49,4.46292322456192e-22,1.35071864025374e-08,NA,0,1.8932733557984e-89,2.97664140698732e-203,9.54056120201607e-233,0.163264864379828,0,1.43323395966573e-212,1.32584908952532e-264,0,2.81469544970145e-309,2.68606374886441e-260,5.52232523401308e-07,9.86475515363118e-170,4.92134613460007e-17,1.70548565220978e-75,0.0966373006818237,8.01382631094038e-12,5.67969957268087e-93,0
0,0,2.62165894778539e-30,0,0,0,0,0,9.88131291682493e-324,9.70169087856883e-196,0.132716410513977,0,0,8.50711481233485e-57,0.000109379560424105,0,NA,0,0,0,1.02096769923149e-38,0,0,0,0,0,0,6.76115517076005e-15,0,1.02813891154144e-12,0,2.99043769133735e-19,5.06741291563075e-55,0,0
0.3412367930537,8.33183154970992e-226,7.99887844418768e-169,0.00088742837282745,0.499066104859055,3.49984075066116e-131,8.98714909795161e-30,4.46153919786882e-81,1.40392856476378e-07,1.89133268099796e-102,0.777360303298283,1.52763421372918e-94,1.42039261875388e-87,1.52985927284373e-13,4.02908106839327e-27,1.89327335580313e-89,0,NA,2.01805822785353e-32,4.28027357329407e-149,4.1512047730234e-316,7.322299928473e-85,2.45631184492987e-180,0,0,1.52862004588639e-234,8.92588381871766e-157,0.194998168808957,0.00293877774801502,2.78945606065064e-166,5.95184696670983e-31,6.06796760520604e-61,9.10985257983221e-247,2.2544619356726e-07,0.0225328227069708
0,7.60877344448455e-35,1.78869102381172e-09,0,0,0,0,0,2.71209210880941e-314,0,0.277127941150063,0,0,5.14593006343723e-128,1.90341134563324e-09,2.97664140697799e-203,0,2.01805822784938e-32,NA,0,3.40870756524511e-50,0,0,0,0,0,0,6.50914793990588e-21,0,2.02397289473812e-16,4.45624629172073e-179,1.71448384269268e-204,1.2859118779656e-40,0,0
8.73962019756214e-110,2.36181487236097e-73,1.07429322143137e-23,0,0,0,0,0,1.52941018461517e-142,0,0.664013412128988,1.39240173792275e-301,1.05875572174761e-294,1.09976001885699e-64,0.000236573136278181,9.54056120197408e-233,0,4.28027357327624e-149,0,NA,7.02150781156391e-91,0,0,0,0,0,0,5.89218659813256e-20,0,0.00362477056319579,2.41030471761754e-176,2.00315203590758e-65,9.93920618370868e-83,0,0
0.000221279498511777,3.84254592362308e-33,4.00798284161532e-156,1.31351174384292e-233,7.7957435403689e-156,1.80293651930466e-117,7.12585965823711e-16,1.67982319586024e-322,2.05769850004753e-10,1.05073928251424e-286,0.22079612466737,1.81647487721094e-147,1.98019790287829e-157,1.5175624372712e-45,0.48373375558713,0.163264864379839,1.02096769923272e-38,4.1512047730234e-316,3.40870756524937e-50,7.02150781157554e-91,NA,1.62415942804557e-47,4.54125650002402e-52,0,8.38071252441102e-51,1.03930372093167e-300,3.69877757209124e-93,1.29683701318997e-13,0,0,4.72388562011975e-214,1.78922974826785e-67,0,0.0728488142621025,1.35078310619818e-145
0,7.85377205014727e-207,0.00175337338466228,0,0,0,0,0,3.95051586512293e-146,6.86600135259922e-243,0.154466653850496,0,0,1.21255333462686e-61,1.96603725825555e-118,0,0,7.32229992844041e-85,0,0,1.62415942804267e-47,NA,0,0,0,0,0,1.0751726642907e-32,0,1.01726319090201e-96,4.22536188424764e-205,3.32392199409932e-60,9.24907776832446e-19,0,0
2.58074867392997e-142,1.06644005380803e-94,8.70876567555457e-18,0,0,0,0,0,3.14791767531521e-142,0,0.500390196026087,0,7.47912124131141e-315,1.97454058883013e-67,0.00102337324479306,1.43323395966446e-212,0,2.45631184491911e-180,0,0,4.54125650001774e-52,0,NA,0,0,0,0,2.24964183948411e-17,0,1.76012801421789e-20,4.23958074343432e-250,6.70231781698599e-106,6.81641126440578e-50,0,0
6.55514506848453e-67,0,1.76036104488927e-312,0,0,0,0,0,2.68363156264676e-120,0,0.279958132178626,0,0,5.38311860914081e-42,0.288682284126709,1.32584908952532e-264,0,0,0,0,0,0,0,NA,0,0,0,4.88058626274836e-07,4.11267332517919e-24,2.79581315570069e-155,3.00769582334939e-19,2.46049875362939e-18,0,0,0
0,0,4.71545066955559e-14,0,0,0,0,0,5.90011116805491e-259,1.97626258336499e-323,0.499113040469589,0,0,5.20657595506498e-123,1.1748813723785e-28,0,0,0,0,0,8.38071252440273e-51,0,0,0,NA,0,0,2.28510577461767e-12,0,2.92172062587379e-05,1.01812626050196e-306,1.85608276904247e-90,8.58081925735569e-45,0,0
4.62695355757103e-227,4.99457005889381e-267,4.18104031756421e-67,0,0,0,0,0,9.32896749309873e-218,0,0.598953104926784,0,0,2.98390400130647e-105,6.67217687802556e-10,2.81469544969694e-309,0,1.52862004587715e-234,0,0,1.03930372092783e-300,0,0,0,0,NA,0,4.68383856721677e-20,0,1.63745125239341e-39,1.03477778182348e-128,8.02195967276066e-33,0,0,0
3.08211764436512e-114,3.1579516404058e-172,1.02717171178753e-16,0,0,0,0,0,7.04875227164834e-219,0,0.232533167215404,0,0,1.08239341489478e-121,3.99719615765898e-113,2.68606374885651e-260,0,8.92588381868377e-157,0,0,3.69877757208773e-93,0,0,0,0,0,NA,4.30264212286719e-21,0,0.337919682599575,0,2.5102108915598e-82,1.43252391612766e-97,0,0
1.06497556677672e-06,9.21105716656253e-09,1.43727816637883e-05,9.17448346577821e-41,1.34326889519926e-40,2.53759858802565e-22,4.3431871894606e-32,1.59506828835293e-06,0.0748388096620334,0.968553743566734,0.000316312712504583,0.00132476189374714,0.000612941929038575,0.074038083536312,0.194098604663145,5.52232523401257e-07,6.76115517075862e-15,0.194998168808967,6.50914793990533e-21,5.89218659813159e-20,1.29683701319012e-13,1.07517266429054e-32,2.24964183948376e-17,4.88058626274766e-07,2.2851057746172e-12,4.68383856721569e-20,4.30264212286631e-21,NA,4.40854442241221e-40,6.38755754790272e-28,7.09973854609286e-22,0.326363810408609,1.21265460777888e-11,5.33124794793908e-20,5.13921430022419e-39
1.25145596298634e-64,1.87837240567526e-64,9.60264949304345e-63,0,0,0,0,7.61755650128194e-221,7.46863597089283e-19,1.98391795353138e-21,0.0468385172311334,8.86103922638631e-12,1.17105432625421e-18,0.156976347961489,0.313281411943773,9.86475515360195e-170,0,0.00293877774801631,0,0,0,0,0,4.11267332517351e-24,0,0,0,4.40854442241221e-40,NA,0,0,9.62490947351673e-78,0,0,0
0.195288345296767,0.647174332946276,2.32014626289517e-122,0,0,9.82802863323839e-32,3.37829641471243e-154,2.64636981181805e-304,7.89942898563352e-50,0,0.229018993166256,2.75915132142382e-193,2.35453245873883e-172,3.49919558081642e-37,1.75122910875906e-111,4.92134613459375e-17,1.02813891153951e-12,2.78945606065937e-166,2.02397289473531e-16,0.00362477056319379,0,1.0172631908971e-96,1.76012801421502e-20,2.79581315571917e-155,2.92172062587136e-05,1.63745125239815e-39,0.337919682599647,6.38755754790134e-28,0,NA,1.6760745185954e-87,5.08869451539239e-62,0,3.20479259856703e-42,3.58055386324806e-270
7.04007472082111e-176,2.19383755330913e-33,9.86375971769655e-73,0,0,0,0,1.42657116666414e-303,8.6698855684576e-98,2.19968404502955e-07,0.637807789665274,1.95782559023229e-31,8.23837049558534e-35,1.32643504081858e-14,3.00983114063771e-16,1.70548565220811e-75,0,5.95184696670293e-31,4.45624629171621e-179,2.41030471761269e-176,4.72388562012289e-214,4.2253618842458e-205,4.23958074342414e-250,3.00769582334808e-19,1.01812626049816e-306,1.03477778182223e-128,0,7.09973854609311e-22,0,1.67607451859883e-87,NA,4.31706475028858e-87,7.99360107311735e-26,0,0
0,1.95215624139801e-111,0,1.23294167369456e-13,1.76034204286257e-10,3.96231881619464e-129,3.37077105049902e-81,0.00153305856095843,6.89782612051246e-93,1.11724295302236e-77,0.00972292196910469,0,0,6.33329007278434e-43,0.000225176242219529,0.0966373006818319,2.99043769133682e-19,6.06796760521174e-61,1.71448384269045e-204,2.00315203590588e-65,1.78922974826951e-67,3.32392199409738e-60,6.70231781697765e-106,2.46049875363025e-18,1.85608276904047e-90,8.02195967275381e-33,2.51021089155688e-82,0.32636381040861,9.62490947351993e-78,5.08869451539812e-62,4.31706475028858e-87,NA,1.49113180261714e-179,8.03558653171753e-272,1.43703217620592e-153
0.313888248715137,3.94063553284381e-81,1.85674367421312e-200,2.31191857274017e-134,2.98383109723581e-87,7.77967124183463e-254,0.746656975598409,0,3.72256474978804e-51,0,0.536939045194757,3.4359313340658e-175,6.29228250296906e-158,1.14205213642238e-41,7.42610328471899e-70,8.01382631094619e-12,5.06741291564995e-55,9.10985257984091e-247,1.28591187796863e-40,9.93920618374075e-83,0,9.24907776834462e-19,6.81641126442366e-50,0,8.58081925737483e-45,0,1.43252391613162e-97,1.2126546077786e-11,0,0,7.99360107310802e-26,1.4911318026135e-179,NA,0,2.44952003227246e-24
2.22288820555137e-42,2.22789138652252e-130,0.140757857321984,0,0,0,0,0,9.41241676423671e-53,2.08439141175356e-90,0.718156228322229,4.19191668311572e-06,9.98832521738388e-08,0.00113993694621935,1.24122129676934e-09,5.67969957266928e-93,0,2.25446193567121e-07,0,0,0.0728488142621096,0,0,0,0,0,0,5.33124794793943e-20,0,3.20479259856244e-42,0,8.03558653171351e-272,0,NA,0
0,0,9.92873832619994e-92,0,0,0,0,0,1.07202627850947e-223,3.78646449853816e-194,0.000912320989668032,0,0,6.21596453423806e-60,1.42104730800076e-158,0,0,0.0225328227069849,0,0,1.35078310620164e-145,0,0,0,0,0,0,5.13921430022539e-39,0,3.5805538632731e-270,0,1.43703217620619e-153,2.44952003227846e-24,0,NA
