"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.00894382741794591,0,4.89164193804309e-08,1.20440805056635e-29,0,6.25405933893332e-92,1.10400830221977e-44,0,4.1836330542391e-159,3.7201869652638e-05,0,0,3.38553327029876e-136,0,7.33802141308412e-68,0,0.000867016530300328,0,1.61831173873387e-93,9.79504090927592e-06,0,5.6318133285818e-142,3.97824590325663e-58,0,2.45403674787656e-214,1.20836997348735e-110,3.32836041769204e-08,1.25907072969077e-61,0.00599366839813929,1.66420541471039e-186,0,0.25236202906528,2.31179152882548e-41,0
0.00894382741794538,NA,4.56210340407815e-199,0,0,1.443995126012e-290,3.23468575564339e-207,0.00290919251504359,3.50286656562379e-73,7.24869241473229e-45,5.06578545842649e-07,6.26590305853989e-53,9.97572269800303e-109,1.92640057577265e-05,0,0,0,3.63760156425458e-214,4.30452369091615e-38,3.03829982372677e-72,5.63089410203175e-23,1.75374742235918e-206,1.86905988845353e-91,0,0,2.74382409986631e-267,4.88287737468317e-168,1.2881586909918e-06,2.63107419300225e-79,0.0754168036676157,1.59378519094679e-51,1.15562331602643e-113,4.11343593079119e-77,2.36370683763198e-146,0
0,4.56210340406545e-199,NA,1.91815323855489e-23,1.51892196284245e-55,3.66780387236283e-34,0.000129618833058926,2.04331958722045e-49,1.55943475680522e-91,1.3693836751308e-05,0.943171534309532,1.13860546105494e-96,1.56417647271584e-142,1.09783365946384e-51,1.03463882745347e-22,0.000635616906427063,1.7242826342898e-23,9.68540271497456e-182,2.58099193194643e-09,1.52226375679564e-23,6.82360920539089e-145,0.021255029874776,2.69777017648603e-19,5.85656299232603e-302,4.0563886369775e-20,6.84345597859108e-63,3.42856967272741e-24,1.23919937431027e-05,1.30832195583519e-63,1.05096968289034e-131,1.26421084462137e-72,0,9.33466375984018e-221,0.0882184771806074,5.53668563858268e-100
4.89164193804355e-08,0,1.91815323855918e-23,NA,0,0,0,5.56637144157333e-20,5.64626501980289e-25,1.81929807968502e-14,0.000790736433264001,0.000250353515566803,2.15527829171065e-07,1.34169420234168e-25,2.77793271492172e-71,0,0,6.13066460096923e-05,0,0,3.19169818291304e-269,0,0,0,0,0,0,6.16603638007342e-34,0,0,0,5.99363816610315e-11,9.47455755677022e-135,0,0
1.20440805056728e-29,0,1.51892196283114e-55,0,NA,0,0,1.78362668434901e-29,7.91184039722815e-42,8.75329711169849e-06,0.000118712160439318,0.000780503297117948,0.0947247411271303,5.52381990625651e-18,2.03359383571126e-59,0,0,0.89099169346404,0,0,3.49817096035148e-185,0,0,0,0,0,0,1.89910504213492e-36,0,0,0,2.20959572078914e-10,2.17118184940237e-89,0,0
0,1.44399512601425e-290,3.66780387235564e-34,0,0,NA,0,0,0,0,0.161297730557685,0,0,6.0664276468105e-100,2.40287353997585e-12,3.46008912772071e-286,0,1.61584717298549e-119,0,0,4.94106020563394e-102,0,0,0,0,0,0,1.44049376409586e-15,0,4.34830132504729e-31,0,3.06803064713756e-129,4.33365636940436e-251,0,0
6.25405933894373e-92,3.2346857556554e-207,0.000129618833058898,0,0,0,NA,0,4.78637348933972e-137,0,0.1610737815322,4.86049913868717e-34,1.57559117693408e-46,2.43174988993911e-10,1.97965404318008e-12,1.36944119432747e-209,0,5.28052562832848e-22,0,0,1.45681397152954e-17,0,0,0,0,0,0,7.05820722791815e-31,0,9.28587190086558e-146,0,1.9335661235139e-79,0.104971598179697,0,0
1.10400830222107e-44,0.00290919251504339,2.043319587217e-49,5.5663714415813e-20,1.78362668435193e-29,0,0,NA,1.7775987159716e-10,4.43382785331696e-204,0.00849504191425417,1.77958867966546e-13,8.540036033708e-35,2.64728383020598e-11,9.669102978532e-08,5.27511555881397e-71,4.76498108491641e-309,1.40134492311031e-80,0,0,9.20938363848084e-320,0,0,0,3.02759972640731e-286,0,0,3.0430832040075e-07,5.49569597379719e-231,1.57762945764763e-290,1.31864856550969e-299,0.00213090240808373,0,0,5.94655326377499e-316
0,3.50286656562876e-73,1.55943475680646e-91,5.64626501981157e-25,7.91184039724691e-42,0,4.78637348934779e-137,1.77759871597141e-10,NA,3.12088100718196e-155,0.233134173797138,0,0,8.19470334660587e-70,3.87664760872921e-06,4.50217612437874e-51,6.74744168446582e-299,0.00240412249838784,4.92891745866728e-318,7.98106704842598e-148,6.96335300765831e-10,2.72015845100225e-155,7.08588644778933e-155,1.66414455095241e-103,8.33133428017858e-250,2.88815213764417e-227,4.03113395802239e-223,0.0163436179005341,4.00246727914145e-23,3.15642346152232e-41,7.78476230161616e-119,2.90532425833676e-97,2.8649692731203e-41,1.18534779865456e-57,3.64272438645423e-265
4.1836330542467e-159,7.24869241473865e-45,1.36938367513061e-05,1.81929807968115e-14,8.75329711168579e-06,0,0,4.43382785332273e-204,3.12088100718697e-155,NA,0.00433975793457567,0,0,9.53258821789843e-132,2.28088546196499e-108,4.80492679541227e-07,7.00357712388639e-188,5.89661153522038e-87,0,0,8.35682099514697e-268,2.44746759722875e-203,1.82699275423474e-300,0,1.57203811143039e-281,0,0,0.0882238621051935,5.65992095939068e-20,0,1.02727310635558e-14,2.832045697266e-82,0,8.98762618454834e-80,3.73399832818912e-178
