"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.0133060238606151,0,2.37618169918042e-06,9.12653194345666e-29,0,2.4698681571035e-101,9.08271945728907e-39,0,3.88452228749315e-155,1.8728512311634e-05,0,0,9.3022641848382e-148,0,8.48553411440306e-60,0,0.0922290407664301,0,4.25610505367489e-100,0.0418120579013252,0,8.02838181193377e-144,4.11105611140655e-60,0,2.0255416952116e-222,8.61939505808714e-123,6.48691180336625e-10,2.40303437788283e-66,0.422855413274747,1.03397253524116e-179,0,0.103697407600191,8.42138858011742e-50,0
0.0133060238606318,NA,1.15265247232075e-216,0,0,1.46831222473653e-307,7.23391569401155e-223,3.111659404632e-06,1.51469911286208e-78,1.06276788193382e-44,4.13375583668458e-07,2.06331089725447e-57,1.9472188714986e-125,0.0491312450488181,0,0,0,3.15097577501978e-211,6.01036940812783e-46,6.19620435453275e-83,5.07727470481851e-29,1.48542608747345e-214,1.1740101464844e-91,0,0,3.24771782607508e-285,4.55890722060847e-205,2.68004515873849e-06,1.24696030848152e-82,0.3613497127791,9.04386215495998e-50,8.72371094024597e-113,7.21349220683202e-91,5.45590476342752e-178,0
0,1.15265247232552e-216,NA,6.54074939463231e-26,1.65899884011246e-58,9.16379774209796e-31,0.0256791208659814,2.73305481653475e-39,3.82834044602462e-98,0.0492793422122823,0.215469996352018,2.54922847256553e-83,3.18342818862491e-123,6.38450462774524e-58,1.40125570346422e-14,1.41671070822548e-05,2.86038918529805e-21,3.01419190828579e-157,3.53509865844369e-10,2.13053379275233e-18,5.1590702357322e-127,0.0978480585668371,7.13993755521401e-21,1.61552823113933e-279,1.68643964498588e-29,2.1545407968118e-53,1.60703434677787e-23,5.18733214573435e-13,3.07703651026895e-66,7.09787201221847e-124,1.6806006427908e-65,2.76676761671098e-322,5.31767840811982e-204,0.146896158118583,1.53261020623457e-109
2.3761816991756e-06,0,6.54074939461035e-26,NA,0,0,0,3.16810432669131e-28,1.40687959009373e-23,1.50885095684942e-11,4.48472721061646e-05,0.000280038985333855,8.90431139760737e-06,1.18467259037539e-13,1.49240226736595e-84,0,0,0.000263448495861585,0,0,1.81791912251104e-253,0,0,0,0,0,0,1.15207434540025e-36,0,0,0,1.63590055467286e-09,9.73819348460195e-122,0,0
9.1265319434172e-29,0,1.65899884011208e-58,0,NA,0,0,2.08695577419123e-37,1.19723819870599e-43,0.000384026678393925,1.79063952987692e-06,0.000202002650590249,0.00680060217820383,7.56788321048384e-08,5.93122007380863e-70,0,0,0.71201375422544,0,0,8.20777717728974e-173,0,0,0,0,0,0,4.01251344000531e-36,0,0,0,1.47575426580019e-07,8.8667111395312e-79,0,0
0,1.46831222473222e-307,9.16379774207092e-31,0,0,NA,0,0,3.95252516672997e-323,0,0.00842722665617063,0,0,2.59049918077928e-106,1.71602314357572e-09,5.36768156523285e-250,0,1.90321768174213e-121,0,0,1.75172772936942e-102,0,0,0,0,0,0,6.22359057076303e-18,0,7.44674625157806e-30,0,3.93302093821019e-145,7.43971512140966e-237,0,0
2.46986815713526e-101,7.23391569409026e-223,0.0256791208659828,0,0,0,NA,0,2.76958200989409e-135,0,0.00556605590200937,1.08826298142199e-46,7.77356590186211e-43,6.55266237738299e-14,1.82176826293268e-11,4.39197474617442e-167,0,4.26881102246264e-22,0,0,5.33804192594523e-20,0,0,0,0,0,0,1.39792893656459e-31,0,7.1811376817197e-166,0,2.23512579025871e-94,0.317507931581671,0,0
9.08271945729879e-39,3.11165940463407e-06,2.73305481654032e-39,3.16810432668994e-28,2.08695577419008e-37,0,0,NA,5.96929748053092e-06,7.35730136845437e-195,0.658394074545414,2.46097358508067e-12,3.69778853646019e-32,1.83321080613668e-07,2.18946855312284e-06,1.34860167022279e-64,2.7101013697008e-300,3.22502151163684e-73,0,0,9.46406020182389e-304,0,0,0,5.75454430747727e-288,0,0,7.40626394487273e-06,3.26866841708012e-221,7.76514401380626e-260,6.85294280259625e-291,8.64039602049584e-06,0,0,2.56261969184938e-319
0,1.51469911285864e-78,3.82834044601544e-98,1.40687959008893e-23,1.19723819870071e-43,3.95252516672997e-323,2.76958200988506e-135,5.96929748052997e-06,NA,2.4901003544426e-150,0.044753736655035,0,0,3.27626216438028e-67,1.68621867764015e-05,1.21202003395677e-53,2.62545210498803e-315,6.06940843699076e-05,1.16132530584584e-311,4.07946077575441e-141,1.04383534697947e-06,1.13408630368665e-148,3.20207050942806e-155,6.373840618875e-101,1.08201130063381e-261,2.75897120614811e-218,5.87500688119756e-215,0.104992827586961,5.35864630985517e-28,6.13330769763179e-39,1.96179098671958e-110,1.37577295650241e-99,5.16856135659904e-45,2.18406505816487e-56,1.15443829802184e-273
3.88452228747959e-155,1.06276788193174e-44,0.0492793422122802,1.50885095685356e-11,0.000384026678394508,0,0,7.35730136843489e-195,2.49010035444005e-150,NA,0.00221632641933252,0,0,1.00971668578879e-122,3.43167368621768e-104,6.15025247254628e-15,3.84075345232171e-185,7.47195343940875e-91,0,0,1.13598684734479e-248,1.20873940409077e-205,7.74375867186943e-311,0,9.41196178615845e-306,0,0,0.0436823978130747,6.64947347989379e-17,0,2.90048245732959e-07,3.45057165132529e-92,0,1.81741540538609e-94,3.16523369704605e-190
1.87285123116288e-05,4.13375583668495e-07,0.215469996352021,4.48472721061593e-05,1.79063952987676e-06,0.00842722665617072,0.00556605590200922,0.658394074545416,0.0447537366550355,0.00221632641933245,NA,8.5354812213542e-06,3.63856514011293e-09,0.591778715375845,0.0246860458107791,0.126423789847317,0.000272515079417112,0.36628350477382,0.000383092735277143,0.134900638189924,0.876880331675851,3.33053901728219e-06,0.0111044152628884,0.0376340422399226,0.00580965933436654,0.000573083213329813,0.313403016598521,0.102274939891226,0.000152147649969288,0.252093627448194,0.00295297126714565,0.292803959481994,0.124444784658794,0.0779095182258372,3.89731818873887e-07
0,2.06331089724483e-57,2.54922847257291e-83,0.00028003898533448,0.000202002650589834,0,1.08826298141954e-46,2.46097358507933e-12,0,0,8.53548122135409e-06,NA,0,6.15459935564372e-229,0.363088904115974,4.07719140387729e-93,0,1.95644432130242e-79,0,5.78006873085259e-268,7.14793000786022e-147,0,0,0,0,0,0,0.00286508671130582,1.87076467857093e-11,2.97732997990284e-191,2.58749649353113e-33,0,7.44888993196403e-169,2.83587941705167e-09,0
0,1.94721887147879e-125,3.18342818863641e-123,8.90431139764627e-06,0.00680060217818667,0,7.77356590183602e-43,3.69778853645442e-32,0,0,3.63856514011285e-09,0,NA,0,0.264541344770455,1.70311048640852e-51,0,3.18168108452465e-92,0,3.71073709457333e-280,2.23815132940865e-158,0,6.76534060934407e-292,0,0,0,0,0.000502455829346459,3.25848252413749e-19,2.28669263002319e-179,2.04348833394799e-35,0,1.70683758759671e-160,3.82924583667556e-12,0
9.30226418486048e-148,0.0491312450488351,6.38450462774415e-58,1.18467259037704e-13,7.56788321049198e-08,2.59049918077504e-106,6.55266237737895e-14,1.83321080613657e-07,3.27626216437785e-67,1.0097166857893e-122,0.591778715375844,6.1545993556423e-229,0,NA,0.47684741883379,9.30657243569762e-17,4.36174810239813e-56,6.00668553736585e-14,2.06818855935277e-117,5.51295764084362e-58,4.51669550672192e-47,1.20680662494232e-60,9.13505966824797e-60,9.03676770417284e-43,6.352506629318e-119,2.53278085436703e-92,3.72489639247448e-114,0.105753227727518,0.0720663210134825,1.63199482091259e-33,1.91846405350413e-12,6.27076062693006e-45,1.76118585519706e-31,0.034854088998445,2.49265967884712e-37
0,0,1.40125570346443e-14,1.49240226734658e-84,5.93122007372678e-70,1.71602314357231e-09,1.82176826293682e-11,2.1894685531251e-06,1.68621867763957e-05,3.43167368621e-104,0.0246860458107807,0.363088904115985,0.264541344770451,0.476847418833796,NA,2.27904591548914e-15,0.0120932870400205,1.27478725938999e-36,1.76196173087953e-05,7.69814116664324e-10,0.00464442633920419,5.4932747125572e-113,0.00747059509906376,0.00222390189647,4.19056824073095e-35,1.45158884834924e-08,6.3548357042859e-122,0.595527823559093,0.778288245120006,2.33413884212917e-108,9.2423785085833e-25,0.00118394962075817,3.9840433008959e-68,3.06097691228156e-15,1.01242933418948e-131
8.48553411430485e-60,0,1.416710708223e-05,0,0,5.36768156530375e-250,4.39197474620369e-167,1.34860167022597e-64,1.21202003396217e-53,6.1502524725597e-15,0.126423789847322,4.07719140390196e-93,1.70311048642049e-51,9.30657243570849e-17,2.27904591549563e-15,NA,0,1.60526693663034e-76,3.26737054649386e-199,2.07351082396826e-233,0.0454241849480275,0,1.33187648595314e-211,1.10255976684265e-255,0,2.15322721401866e-316,1.39390368278157e-294,0.00877598940412837,1.85365431159626e-166,5.1835638661408e-21,1.56090084973424e-61,0.0205227991045492,1.23534363811463e-07,2.58268774039366e-100,0
0,0,2.86038918529182e-21,0,0,0,0,2.71010136970579e-300,2.62545210498803e-315,3.84075345235501e-185,0.000272515079417131,0,0,4.36174810240893e-56,0.0120932870400054,0,NA,0,0,0,1.08422930791339e-31,0,0,0,0,0,0,2.56146577919209e-17,0,2.19569373968545e-20,0,1.60629511651766e-20,2.36375121891063e-46,0,0
0.0922290407664411,3.15097577501839e-211,3.01419190828607e-157,0.000263448495861718,0.712013754225332,1.90321768173911e-121,4.26881102245835e-22,3.22502151163247e-73,6.06940843699065e-05,7.47195343940391e-91,0.366283504773817,1.95644432130256e-79,3.18168108452673e-92,6.0066855373663e-14,1.27478725939226e-36,1.60526693662695e-76,0,NA,1.44177029394841e-35,8.86387791202956e-147,2.56914135837448e-322,1.61199388225795e-96,2.88434121894907e-170,0,0,8.76184551400817e-217,2.29315500699414e-155,0.0716690588547385,0.00309946882970525,1.41698628655096e-160,4.51715106660971e-25,2.48255958664708e-64,2.07086032757002e-252,9.32749625132921e-06,0.157808525276997
0,6.01036940811104e-46,3.53509865844437e-10,0,0,0,0,0,1.16132530584979e-311,0,0.000383092735277143,0,0,2.06818855935531e-117,1.76196173087827e-05,3.26737054645711e-199,0,1.44177029395001e-35,NA,0,1.27076542613992e-46,0,0,0,0,0,0,1.62292221449064e-19,0,1.34940135281716e-15,6.92572304783815e-165,1.51323641954485e-218,3.1864922036257e-40,0,0
4.25610505365011e-100,6.19620435455021e-83,2.13053379275139e-18,0,0,0,0,0,4.07946077576579e-141,0,0.134900638189924,5.78006873089859e-268,3.71073709461958e-280,5.51295764084836e-58,7.6981411666617e-10,2.07351082394998e-233,0,8.8638779120556e-147,0,NA,3.8338738592704e-84,0,0,0,0,0,0,2.93772651927465e-18,0,0.00937706196071874,2.14076506279565e-164,1.25778268198826e-72,1.33162965980594e-79,0,0
