"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.0611725331168175,0,0.000173635755068782,1.53208084837936e-23,0,2.25050332773005e-94,9.39373758216471e-45,0,1.77726067944018e-158,7.20487641950312e-05,0,0,5.99328496049078e-137,0,8.27713742923315e-51,0,0.135319043807727,0,1.13162942693952e-92,0.0466390744110369,0,3.08918291254577e-135,6.001033583885e-64,0,1.17532511625371e-207,3.83178917349959e-107,3.63585962697201e-07,4.29405164430214e-54,0.851211844449764,5.23379844175524e-162,0,0.0891520490070686,3.40955503457875e-44,0
0.0611725331168051,NA,4.17876451707872e-243,0,0,2.01634270925868e-296,1.42308829030859e-208,1.41619953962974e-05,4.0291518978539e-65,1.58697538589946e-48,8.17040075433773e-10,5.78481502900902e-63,2.19655261752529e-112,9.62976689626568e-07,0,0,0,1.83046395266098e-230,3.17529432563601e-40,3.7035346449686e-88,5.43177251254299e-32,3.80800059052292e-227,4.961006752829e-104,0,0,6.26735537225385e-303,3.56285704577131e-188,1.03064196165863e-08,7.38698424979282e-73,0.830086438072086,1.63278968528399e-35,1.28021491256781e-97,5.71201585062162e-86,2.10946358404861e-143,0
0,4.178764517052e-243,NA,3.99734369209168e-34,3.54275021173615e-73,8.11474556090026e-37,1.64371470737171e-06,9.0120163534386e-49,4.7562075712952e-87,0.00813578907757569,0.0665574159537436,5.46355700727082e-96,2.93225245642714e-143,4.45131720455613e-57,4.9697147910183e-18,5.08935356458882e-09,1.52115486930341e-38,4.05798647697596e-185,1.26799832052606e-06,4.0436407577281e-31,9.73576622102758e-134,1.49954309580595e-07,4.17936853045119e-10,0,1.57571944041136e-10,2.80643932567757e-73,3.77500775381061e-19,1.4837738105991e-11,1.70623174489914e-53,1.13904787598722e-105,7.9898806651143e-78,0,4.79586955043786e-187,0.749214724960243,2.8820914840624e-94
0.000173635755068674,0,3.99734369208515e-34,NA,0,0,0,4.14817939179203e-26,5.47378462388672e-14,2.35690977476497e-11,1.2724419183985e-13,0.000940945381890835,3.37570868165344e-11,4.28968956515444e-26,5.95764181286119e-73,0,0,0.00010161225619037,0,0,1.49990951537874e-232,0,0,0,0,0,0,1.40134059180135e-30,0,0,0,1.50790540035902e-08,2.99164668505604e-115,0,0
1.53208084837587e-23,0,3.54275021176014e-73,0,NA,0,0,2.31926509322845e-37,1.3033274366727e-27,0.00139759265445337,7.38442250958541e-15,2.37623970562674e-05,0.491329303427107,1.52065024837379e-17,2.5417350220547e-62,0,0,0.714359185025303,0,0,1.01702559553501e-154,0,0,0,0,0,0,2.71966565502753e-31,0,0,0,1.64295130451637e-07,1.87725734085926e-72,0,0
0,2.01634270927978e-296,8.11474556094659e-37,0,0,NA,0,0,5.29401220831812e-319,0,0.00584742723401522,0,0,5.83671681395664e-101,2.04699727698586e-06,7.16155620537253e-225,0,5.61794503369049e-132,0,0,6.0204171203384e-121,0,0,0,0,0,0,5.80078466442907e-10,0,1.1588861469121e-42,0,2.59376256110829e-133,1.44601204667255e-266,0,0
2.25050332772658e-94,1.42308829031155e-208,1.64371470737268e-06,0,0,0,NA,0,2.47259377596558e-123,0,0.000571108089705647,4.81603337295656e-41,3.41740124645056e-36,9.90025506970767e-09,7.65607834408227e-18,5.23035419003622e-154,0,2.71678129805003e-27,0,0,6.08545179209112e-14,0,0,0,0,0,0,1.02807935726407e-15,0,1.61731664965808e-145,0,2.66050182181353e-92,0.413674992611364,0,0
9.39373758216777e-45,1.41619953963086e-05,9.01201635345348e-49,4.14817939179793e-26,2.31926509323354e-37,0,0,NA,1.98229158767072e-16,9.96170274123848e-189,0.00512051859322295,3.43154433518829e-11,6.40201688659803e-32,1.97095921080228e-09,5.17081717643585e-12,1.05326302523761e-61,2.21539648236616e-316,2.29458255009192e-82,0,0,0,0,0,0,2.42799408025296e-298,0,0,0.110935470358552,1.72713462643981e-219,4.68255994646723e-304,2.67818042491922e-288,0.000188842099123939,0,0,3.10559783662891e-319
0,4.02915189786001e-65,4.7562075712828e-87,5.47378462389311e-14,1.30332743667465e-27,5.29401220831812e-319,2.47259377596953e-123,1.98229158767028e-16,NA,1.38215543418775e-163,0.494056774916148,0,0,1.49347872030207e-71,2.54224928513374e-05,1.96518479000751e-33,4.58239511547075e-294,1.89579527901128e-05,1.70585615830833e-303,1.04654964534748e-138,2.31665642213147e-13,2.01409432416676e-133,5.9827581160546e-131,7.75140247791466e-102,3.94842441854779e-240,6.04035213862845e-217,1.81996142515762e-209,0.147508104854342,1.70840053459305e-17,6.66829340802551e-57,1.14841196863399e-105,3.90719764893508e-106,9.1132781223265e-57,3.24842381983636e-55,1.9700124886677e-220
1.77726067944628e-158,1.58697538590137e-48,0.00813578907757059,2.35690977476309e-11,0.00139759265445297,0,0,9.96170274122602e-189,1.38215543418976e-163,NA,0.0188412400390216,0,0,6.26635019022412e-144,1.69556194825536e-98,1.05256162508789e-06,2.33852215960748e-180,7.57387800005145e-105,0,0,1.26213795999627e-277,1.25360526511618e-211,2.76749883386683e-318,0,9.09233490086059e-296,0,0,0.35584367310267,1.79336688976089e-25,0,8.52228828146668e-06,7.40030835715992e-83,0,6.20486796426342e-79,5.55934575321335e-201
7.20487641950278e-05,8.17040075433837e-10,0.0665574159537404,1.2724419183986e-13,7.38442250958567e-15,0.00584742723401495,0.000571108089705639,0.0051205185932232,0.494056774916145,0.0188412400390222,NA,5.51148496149451e-05,1.07410901984202e-05,0.361260545419427,0.33876653781773,0.000265667555973586,0.00508246556762031,0.19838615494377,3.90749397394613e-05,0.00304992738241788,0.0239493672533084,3.1133527850591e-05,0.00132987434805923,0.0487901613787882,0.00119464024952416,0.000325630668109955,0.0611603704111804,1.53165838497383e-05,0.00385926830725986,0.450742878318719,0.446119910970869,0.1781203237045,0.0926899598958588,0.0489738363850797,1.14760531724122e-09
0,5.78481502901559e-63,5.46355700728416e-96,0.000940945381890117,2.37623970562825e-05,0,4.81603337296695e-41,3.43154433518744e-11,0,0,5.5114849614947e-05,NA,0,5.33109723995883e-241,0.525541677450366,4.23768081652197e-78,0,7.86830796166223e-84,0,1.41313960923362e-275,1.09091800450762e-144,0,0,0,0,0,0,8.74398682544277e-08,7.27495299123352e-20,1.49836681117033e-205,7.27688615559947e-24,0,4.91331226795524e-172,1.70215606152155e-06,0
0,2.19655261752934e-112,2.93225245643006e-143,3.37570868164842e-11,0.49132930342719,0,3.41740124646238e-36,6.40201688659507e-32,0,0,1.07410901984207e-05,0,NA,0,0.0123720367362365,3.58689752325456e-37,0,7.63160712859025e-89,0,2.7057597759391e-242,2.84707280477696e-170,0,3.41214265046615e-277,0,0,0,0,4.97881834736941e-07,1.53272106008194e-33,2.68529800272602e-205,1.29153891360826e-24,0,1.65175533118403e-168,1.21245163146771e-05,0
5.99328496050035e-137,9.62976689626154e-07,4.451317204556e-57,4.28968956514786e-26,1.5206502483726e-17,5.83671681395974e-101,9.90025506971042e-09,1.97095921080197e-09,1.49347872030284e-71,6.26635019022241e-144,0.361260545419423,5.33109723996386e-241,0,NA,0.728588474491374,4.19776956776519e-14,1.15979357511239e-47,2.02118122602314e-12,1.34627256895506e-109,1.77920443011451e-50,1.43422573761077e-52,5.71281497471533e-44,1.69969477965725e-58,3.36261127084345e-37,5.93780459391367e-102,2.28685821602899e-83,1.81457846452483e-107,0.237528195737513,0.707277584940853,6.16786848441963e-48,2.55077578585068e-15,4.89270656363214e-51,5.79833407972657e-40,0.4686539675961,2.21877860756772e-42
