"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.173220884690558,0,1.43072087291751e-05,4.925690061885e-26,0,4.89455580316508e-87,9.33672057101276e-45,0,3.5638177512515e-168,3.50029983501074e-05,0,0,5.54542178091419e-162,0,8.25654519667811e-62,0,0.00545585323690758,0,3.98441682684455e-92,0.0240350355549118,0,3.47105307201002e-133,8.34224823939779e-58,0,7.51258265374834e-218,1.23431342426506e-119,1.5575648265733e-08,3.84213455444961e-58,0.138848854668444,7.58358497312457e-170,0,0.582536205835042,9.83288896738849e-47,0
0.173220884690654,NA,1.58074185977273e-218,0,0,6.68094793129395e-281,4.41281238089685e-210,1.11089088337686e-05,1.91029158503871e-72,5.50380799199899e-30,4.18645237250252e-08,6.54781147673668e-40,2.04929368913668e-95,0.000303871334769065,0,0,0,7.72454792336708e-216,7.96619665519577e-35,2.57511984224664e-74,2.42363152239708e-18,4.963846152816e-204,5.05875140814166e-82,0,0,4.12419592462228e-264,7.71668996153948e-172,5.75175639301666e-10,4.47348756890836e-90,0.0928431910465104,4.00561360664053e-50,6.59475598483836e-115,1.69844426659729e-73,1.55200920459469e-164,0
0,1.5807418597777e-218,NA,8.2868595060838e-29,1.53224732173193e-63,8.34008257549478e-38,5.48337358459023e-06,1.07152788280989e-49,4.14626054601324e-79,0.0254671217697591,0.841054471978218,2.66677685003283e-125,3.60170055189563e-157,3.08042813769997e-62,2.87145063070826e-16,7.98688212410116e-06,2.52458590452609e-27,3.09773995655455e-182,3.13804352618286e-09,6.83666754852936e-24,8.86998161194431e-120,0.0517512830831408,1.21945532379219e-16,2.88454807439778e-291,2.49760176645989e-16,5.04114517194925e-67,1.03505413502429e-19,3.07532065410057e-10,1.83227766533228e-46,2.55609794386658e-107,8.32354429234343e-59,0,8.93155530158419e-184,0.0907142857643068,4.07921564590196e-104
1.43072087291793e-05,0,8.28685950608e-29,NA,0,0,0,8.23340743361048e-28,1.06518978848677e-15,1.9614525344457e-20,0.000343986651671489,2.6926936846879e-10,8.30068145997518e-15,5.42208289205943e-18,1.24480565163839e-69,0,0,9.23455954028315e-08,0,0,1.36469618079441e-287,0,0,0,0,0,0,2.85245683403222e-38,0,0,0,2.36892201866402e-12,5.1090908353124e-150,0,0
4.92569006188696e-26,0,1.53224732172752e-63,0,NA,0,0,9.8747432700644e-40,7.48310347639926e-33,8.44460688200124e-10,2.7931393854725e-06,0.317258807762039,0.597502741027375,1.08146997212797e-11,1.23512098094935e-58,0,0,0.131414521710354,0,0,1.50359528433302e-201,0,0,0,0,0,0,4.08236295031708e-38,0,0,0,2.01493316032970e-11,1.2217395871527e-102,0,0
0,6.68094793118506e-281,8.34008257550148e-38,0,0,NA,0,0,0,0,0.00707693992841981,0,0,1.0600135844824e-114,6.83211412742931e-08,3.596588646056e-244,0,6.86304141065874e-121,0,0,3.432538639588e-110,0,0,0,0,0,0,4.75824563808705e-12,0,1.17591951997998e-40,0,1.00285239270577e-158,4.20200693647636e-260,0,0
4.89455580315784e-87,4.41281238086772e-210,5.48337358459199e-06,0,0,0,NA,0,9.35983792309957e-120,0,0.00200601032012069,1.53488414854985e-43,3.17554348783651e-36,9.31078055453667e-16,4.18596655698175e-15,9.32339456683756e-174,0,2.12658244261479e-19,0,0,2.17230570181795e-18,0,0,0,0,0,0,9.4298619419675e-23,0,1.47265655482301e-146,0,1.47390809528289e-95,0.65502844933117,0,0
9.33672057099685e-45,1.11089088337553e-05,1.07152788281108e-49,8.2334074336e-28,9.87474327004206e-40,0,0,NA,2.37727983744338e-16,7.47110181230173e-217,0.123583054311587,1.22160534930583e-20,5.95801357847024e-39,9.39045866713791e-14,2.18058377704785e-09,2.40816604561462e-74,1.18959149943072e-318,3.54415119356636e-83,0,0,0,0,0,0,4.5616799930962e-296,0,0,0.359410516221084,2.11528314710689e-193,2.8556994329624e-321,1.33885987255861e-253,7.74420443725195e-09,0,0,0
0,1.91029158503613e-72,4.14626054601157e-79,1.06518978848586e-15,7.48310347639254e-33,0,9.35983792308949e-120,2.37727983744416e-16,NA,3.00586182900074e-161,0.00116607632054028,0,0,2.34137544862663e-83,3.07296152104042e-08,7.16833360189904e-54,1.52227530883348e-307,1.75111829481238e-05,1.72743192047937e-313,5.02617027758323e-143,6.503067152442e-11,1.95914804767681e-154,6.93042541413949e-148,2.47368370861654e-106,2.88588111685109e-277,3.86119529765678e-230,1.97615112805277e-227,0.0248719620427251,1.15643636378743e-21,2.03329007073723e-54,7.17374567561642e-113,1.12921657144747e-96,5.29198577448458e-58,8.77258046495267e-62,1.35427940816437e-248
3.5638177512543e-168,5.50380799198621e-30,0.0254671217697643,1.96145253444883e-20,8.44460688201006e-10,0,0,7.47110181231259e-217,3.00586182899756e-161,NA,0.00524158643998144,0,0,2.73502399129073e-144,6.16553067221249e-94,4.19656659587011e-07,2.56321584935628e-169,2.13321549069156e-90,0,0,2.3147086009268e-250,2.145036730971e-211,1.03524700474034e-294,0,1.49865129362967e-298,0,0,0.0589312619801755,3.44644533854106e-21,0,2.71733858286992e-08,5.84557080983821e-95,0,6.55594922420582e-86,7.77694417726016e-191
