"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.00212446831674919,0,1.37687337742267e-08,6.8262786400955e-33,0,9.2296024666968e-98,4.79944919372975e-40,0,3.23515319450486e-150,1.19441359384793e-07,0,0,7.65936486166307e-153,0,3.60879757971004e-71,0,0.38703274380136,0,4.37308285273411e-108,0.133003772748797,0,5.79761578918208e-151,6.50384716298112e-77,0,1.71017981287535e-233,2.64310859746793e-131,1.76639589469711e-11,5.36270644473735e-73,0.0179500426041176,3.49451123096644e-192,0,0.791671344625281,1.60261206255696e-43,0
0.00212446831674677,NA,1.27716001091184e-199,0,0,4.41692420534627e-274,7.01925789391619e-203,0.00609676923873473,5.00785439477068e-94,4.34804453293449e-29,1.29553218196763e-09,6.32869420403102e-62,1.71099785602199e-114,2.20994245350048e-05,0,0,0,6.71390956881881e-213,1.32464328035853e-32,1.28284791364701e-61,7.89760559660863e-18,3.93865289885749e-213,3.59045465474685e-85,0,0,5.10597330184248e-257,4.4496404291642e-154,4.32181811742384e-07,2.23306286214442e-93,0.0105522379306363,5.10949915050991e-50,4.66428975149387e-97,6.2904240475748e-66,1.04887526571762e-148,0
0,1.27716001089226e-199,NA,7.75996973327207e-31,9.78368911807206e-64,1.70966277155353e-30,3.52662474204753e-05,4.03101125020846e-43,4.36641628899672e-80,0.00757175552635708,0.00105042590960726,1.01552757391403e-101,1.21638650906025e-158,1.29797104428138e-58,2.87533514875378e-22,1.38054917856386e-05,1.84435095292023e-21,5.05757120779319e-142,1.38437270153209e-10,1.68552534376187e-22,4.87209405135803e-114,0.015975148989242,1.30411794335596e-17,9.56463776280598e-284,6.29713098363921e-26,2.69476810565726e-58,3.29308477762669e-25,1.06178167774431e-08,2.85148077452474e-49,9.1920020133672e-105,4.67227041772398e-60,0,1.96015687817297e-178,0.545239646879681,1.54495792886836e-91
1.37687337742072e-08,0,7.75996973332273e-31,NA,0,0,0,2.8447049964332e-21,5.63124157946422e-30,5.03904649515867e-22,3.36088987522005e-07,0.00823789218454602,1.56978120746523e-07,9.06669752877327e-23,3.43007409746533e-68,0,0,0.000180738600443711,0,0,2.22379978098906e-255,0,0,0,0,0,0,6.79343037700465e-32,0,0,0,1.50015817782948e-06,4.7201032250058e-134,0,0
6.82627864007726e-33,0,9.78368911810557e-64,0,NA,0,0,4.13296115580666e-29,1.90512446292699e-51,3.98414283983352e-11,9.57850630496864e-09,3.24334904344842e-06,0.0443000008826856,2.74063241301344e-15,2.47651221170444e-54,0,0,0.896580660110385,0,0,1.67890614632918e-174,0,0,0,0,0,0,4.7821029453758e-34,0,0,0,4.56437656612246e-06,6.47391588850145e-91,0,0
0,4.4169242053796e-274,1.70966277156028e-30,0,0,NA,0,0,0,0,0.00026391517186541,0,0,4.51563227783143e-109,8.7509113609172e-08,7.58694927731137e-226,0,7.90587037800756e-136,0,0,4.68453751467106e-120,0,0,0,0,0,0,6.0204942423233e-12,0,7.36221012189978e-38,0,4.7683803215542e-147,4.92497322624621e-261,0,0
9.22960246665404e-98,7.01925789402013e-203,3.52662474205465e-05,0,0,0,NA,0,3.23204238521978e-140,0,1.05618577076481e-06,4.2900146837082e-48,1.67695327283948e-42,6.12685425896944e-13,2.48527271642205e-16,2.59091253797929e-159,0,4.81847709206694e-26,0,0,7.61356348949289e-15,0,0,0,0,0,0,4.77533101497908e-26,0,4.25734792849882e-139,0,1.52208137770477e-93,0.179515236046359,0,0
4.79944919372237e-40,0.00609676923873972,4.03101125021886e-43,2.84470499643557e-21,4.13296115580915e-29,0,0,NA,6.08351171170981e-13,4.03576388338417e-206,0.0152456199991782,3.6184945850376e-18,2.04305290120344e-37,2.48808100061403e-18,6.46448066064461e-09,4.18364352575288e-55,0,2.37252277515807e-90,0,0,0,0,0,0,1.3077334845582e-315,0,0,6.06435359842721e-05,3.28845687789026e-194,0,2.31419609481634e-274,2.73367372314876e-06,0,0,0
0,5.00785439476371e-94,4.36641628898581e-80,5.63124157946617e-30,1.9051244629293e-51,0,3.23204238522355e-140,6.08351171171068e-13,NA,2.42780651303835e-157,0.0012629915228002,0,0,3.16460784049197e-75,4.98717736292796e-10,9.07815338637264e-51,0,2.10910627628213e-09,0,3.56867184060055e-164,5.70598019829604e-10,9.29935777872661e-170,5.30905902624766e-164,5.79230941051416e-127,1.99988392689187e-298,5.79902456066606e-260,7.99169414381898e-251,0.0297528567860566,1.98676047983386e-33,1.37138352397218e-46,4.25046793686626e-112,4.4782137577593e-92,2.62493802663991e-49,9.65525495703337e-64,9.63223120343609e-246
3.23515319449765e-150,4.34804453293231e-29,0.00757175552636045,5.03904649515911e-22,3.98414283983251e-11,0,0,4.03576388338417e-206,2.42780651303789e-157,NA,0.0292461212657997,0,0,4.3027402503647e-134,1.10809212151302e-92,0.000135252814759356,7.17351078194558e-169,1.02219472151178e-98,0,0,3.44831108652585e-285,1.10743242105476e-204,1.59280751152128e-293,0,1.07695610667386e-283,0,0,0.00532587167504583,1.6995352906188e-22,0,3.99503086918992e-09,3.98621899199596e-92,0,1.7608624066313e-87,1.58985895526529e-182
1.19441359384786e-07,1.29553218196769e-09,0.00105042590960723,3.36088987522013e-07,9.57850630496884e-09,0.000263915171865406,1.05618577076481e-06,0.0152456199991782,0.00126299152280018,0.0292461212657996,NA,8.09375447126005e-05,1.01237729858077e-08,0.694487136844071,0.0438359458312463,0.000888951283099783,0.000219354178889234,0.0370320224788859,0.0258161140145001,0.600124395267767,0.0200017120752416,0.000942677543919976,0.0243034096809463,0.0547280073032764,0.000383715333204494,0.0431706044726109,0.999500074142746,0.00358939447588057,0.00176103546513016,0.0997378506362851,0.00902316888630691,0.00106854735804695,0.756439343674316,0.911972782787099,3.66984505769176e-05
0,6.32869420403851e-62,1.01552757391356e-101,0.0082378921845439,3.24334904345115e-06,0,4.29001468371456e-48,3.61849458503913e-18,0,0,8.09375447126015e-05,NA,0,1.32212308943841e-233,0.00510046121126282,1.14432293294163e-83,0,6.1283340581861e-74,0,1.51808485431535e-286,5.9727783298527e-147,0,0,1.73708342795066e-317,0,0,0,0.00507225919464352,3.38186144781778e-09,6.36762743366856e-179,2.91899836625348e-36,0,1.37135075927457e-161,5.56787207701349e-11,0
0,1.71099785602158e-114,1.21638650905595e-158,1.56978120746575e-07,0.0443000008826944,0,1.67695327284161e-42,2.04305290120493e-37,0,0,1.01237729858082e-08,0,NA,0,0.996841169482354,2.1721924284786e-45,0,1.33090827802634e-89,0,1.06899215454539e-276,8.01055727091655e-167,0,4.86325782870358e-302,0,0,0,0,0.000235621244524337,2.73250007908326e-14,1.37789312414276e-154,8.52460947901779e-40,0,4.26923403031354e-135,6.31896348052506e-09,0
7.65936486167384e-153,2.20994245350039e-05,1.29797104427958e-58,9.06669752877135e-23,2.74063241301255e-15,4.5156322778375e-109,6.1268542589708e-13,2.48808100061473e-18,3.16460784049114e-75,4.30274025036508e-134,0.694487136844071,1.3221230894378e-233,0,NA,0.652306934529084,2.00609652358568e-19,8.64635826007128e-53,5.70984194134239e-15,3.77601402152322e-119,3.38916196860087e-59,2.24292180331507e-47,4.57758799350415e-57,7.49646307388082e-63,2.70823345083655e-38,3.83810631346092e-117,1.6810110519425e-106,8.49613167596637e-120,0.0660713171926409,0.206319419025048,7.82837154862865e-30,4.23652074732694e-14,6.35523434153271e-38,1.9013338991616e-34,0.00445584739892103,3.54892849848742e-46
0,0,2.87533514875719e-22,3.43007409744058e-68,2.47651221169559e-54,8.75091136089869e-08,2.48527271642628e-16,6.4644806606504e-09,4.987177362927e-10,1.10809212151149e-92,0.0438359458312477,0.00510046121126065,0.996841169482252,0.652306934529064,NA,1.51258588541903e-07,9.1497704097311e-06,3.96152864820702e-30,9.06026101970462e-06,8.32209113005247e-08,0.000296112145242504,1.61576491433868e-112,0.000125107037495341,0.95624367318401,1.28377294427519e-31,2.90992464969458e-10,3.78238702238536e-113,0.034456934598308,0.916369588215346,2.9964461909991e-105,1.10973332592936e-20,0.00401644956497668,1.19466487781701e-64,7.90449691791893e-14,1.17842123488091e-137
3.60879757970752e-71,0,1.38054917856452e-05,0,0,7.58694927730271e-226,2.59091253797483e-159,4.18364352575661e-55,9.07815338637288e-51,0.000135252814759424,0.000888951283099762,1.14432293294147e-83,2.17219242848074e-45,2.00609652358597e-19,1.5125858854195e-07,NA,0,1.06486707237024e-72,1.42616024482338e-174,3.71926326464464e-185,0.236509902460403,0,2.22128739734997e-191,1.451120844124e-231,0,9.17622633488008e-290,8.73611815436153e-224,0.446125824308111,1.58813949358809e-158,1.56005971267924e-21,3.88158404619544e-60,0.00183031949848457,7.01449305487199e-09,1.3224379360645e-92,0
0,0,1.84435095292332e-21,0,0,0,0,0,0,7.17351078195547e-169,0.000219354178889231,0,0,8.64635826007458e-53,9.14977040971594e-06,0,NA,0,0,0,4.45383456070704e-37,0,0,0,0,0,0,2.28933709273885e-17,0,1.61113936861909e-18,0,5.2736697972473e-24,2.030682792105e-46,0,0
