"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.073023599373837,0,3.7514204188787e-05,4.92046785792202e-25,0,1.73658296180796e-97,2.29413372902226e-44,0,2.88998226943537e-178,0.0957197897781732,0,0,1.55618160990116e-131,0,3.84704120311803e-61,0,0.113203846613222,0,1.95119721272068e-109,0.0487828329672435,0,2.97150916106654e-148,9.35208319092142e-72,0,7.82646122575469e-223,6.56286578999411e-127,1.90048565405419e-08,2.44132588083172e-60,0.12471286919594,1.25890397834659e-169,0,0.309620217192125,8.18701929279729e-40,0
0.0730235993738729,NA,1.0261155630778e-220,0,0,2.90511593195034e-303,2.84705401896747e-224,3.32120273132393e-06,5.09658121300378e-85,2.81901969484923e-56,1.1037523126389e-05,6.86108679040928e-57,2.35557792855335e-106,0.000570263585456138,0,0,0,5.06650282032686e-232,7.87164393113635e-36,1.85087766867573e-80,2.41273162210526e-18,9.46059241407005e-205,9.10233338813013e-100,0,0,1.76579713384195e-289,1.39015117830612e-184,3.57668380396061e-07,1.34908693048952e-86,0.622539296147339,4.84007954230711e-41,1.22982509104416e-108,2.29317792272268e-92,7.5329661301987e-169,0
0,1.02611556308452e-220,NA,1.55859672211121e-31,2.38848992895346e-69,1.37038425229442e-40,4.71545018712606e-08,2.70015596249348e-46,6.84893578584024e-85,0.0014339244283736,0.906777004862911,5.34374107007326e-107,1.53493473659508e-145,7.81187358754139e-64,1.55428631605517e-26,3.01605845172915e-08,5.23837480706315e-35,1.12157308611428e-164,7.4250545784136e-07,1.3333201357871e-26,4.65409942018287e-122,4.99473080546146e-05,5.00851104591563e-14,3.63637453621874e-317,1.73658053746013e-16,1.38978619948679e-71,1.55302158802618e-17,7.81574922963905e-07,2.45868455377727e-49,4.46774689740763e-118,3.02637995775576e-60,0,1.84304716150345e-210,0.194741529265727,4.13175351430987e-85
3.75142041888259e-05,0,1.55859672210743e-31,NA,0,0,0,6.24737173793821e-26,3.44511476643298e-23,5.64619608240484e-11,0.00383344652820486,1.1809185819776e-05,4.41052154075799e-11,5.09299215482104e-20,3.89470918778925e-70,0,0,9.61432774371876e-07,0,0,2.32523176010574e-281,0,0,0,0,0,0,1.86830251759304e-42,0,0,0,4.73716049505606e-13,5.01289407617258e-126,0,0
4.92046785793806e-25,0,2.38848992893547e-69,0,NA,0,0,4.94287061591441e-35,2.29135817528281e-40,0.000565159120989515,0.00135124503432131,0.00644664451330127,0.803479560403072,3.05383701045424e-13,8.3235345516678e-58,0,0,0.280202945464771,0,0,1.10178138816443e-195,0,0,0,0,0,0,8.29031158481485e-44,0,0,0,1.1985431286079e-11,4.37735767195495e-82,0,0
0,2.90511593190805e-303,1.37038425229152e-40,0,0,NA,0,0,1.26777244722864e-320,0,0.292537347038956,0,0,2.05319351119409e-99,1.48317612405885e-06,1.98233862246332e-269,0,4.82684968312732e-127,0,0,2.9774736966445e-100,0,0,0,0,0,0,3.10661306465493e-16,0,3.93875487965363e-36,0,1.36232739436331e-125,2.46151460668821e-260,0,0
1.7365829618182e-97,2.84705401894092e-224,4.7154501871251e-08,0,0,0,NA,0,8.28812760964946e-126,0,0.213940197253607,7.98027107392585e-40,1.90657173225851e-42,1.31814175359316e-11,1.55162920802398e-16,9.11297095140175e-189,0,9.55100154416246e-23,0,0,1.63099255384465e-20,0,0,0,0,0,0,6.20634791461988e-28,0,1.59585075683889e-149,0,4.26664112109659e-71,0.28888596505105,0,0
2.29413372902552e-44,3.32120273132349e-06,2.7001559624919e-46,6.24737173793833e-26,4.94287061591375e-35,0,0,NA,2.61956700108874e-11,1.80774264734008e-203,7.98117162816535e-05,5.82364499740965e-14,8.08216403054665e-35,1.28986961416239e-07,5.79944160432725e-10,8.30760542118669e-64,0,9.91856380548092e-73,0,0,6.9762069192784e-321,0,0,0,4.38621616347942e-294,0,0,0.000226509818845045,2.02870783836845e-203,1.68268766645301e-282,2.21202661958066e-274,0.001349516219602,0,0,0
0,5.09658121298427e-85,6.84893578584833e-85,3.44511476642869e-23,2.29135817527933e-40,1.26777244722864e-320,8.28812760962835e-126,2.61956700108785e-11,NA,1.10708093046535e-161,0.00493756805507724,0,0,3.24808406782055e-78,2.21066873199451e-09,4.62282259996094e-47,0,1.67415650601303e-08,0,8.24038677611838e-154,1.72083048217184e-10,6.55604134850674e-149,2.76278357368003e-142,5.67327100894609e-118,2.64395315059577e-301,8.19036433625836e-223,1.71796960770994e-230,0.00645427655962074,6.42252813327616e-24,4.01828788375655e-45,7.76636307747294e-111,1.6059173857396e-103,7.94021607101986e-50,4.29122705747694e-62,2.50764284581767e-215
2.88998226944444e-178,2.81901969483898e-56,0.00143392442837308,5.64619608240786e-11,0.000565159120989631,0,0,1.80774264734067e-203,1.10708093046557e-161,NA,0.01124562939724,0,0,1.08006634002048e-120,6.86941530918193e-103,1.93566529439671e-12,2.46358394833096e-200,8.9499452394579e-97,0,0,2.36928102714006e-238,1.26695198154795e-227,2.54039916156125e-312,0,3.26874866858699e-304,0,0,0.0102532443928965,1.08865524387283e-17,0,4.52418616834448e-11,1.56878092124977e-85,0,2.20629634203317e-86,9.88087902141454e-200
