"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.0331126604064546,0,9.2704827406336e-08,3.89108647316285e-30,0,7.40455850254133e-90,1.39959449905133e-48,0,2.30414994626521e-146,3.60347104027774e-07,0,0,1.13765628005117e-140,0,6.41800007652844e-60,0,0.000157324442216623,0,6.9706033847526e-92,0.000190504852659632,0,3.85528719488387e-146,3.32682732462617e-66,0,6.28555364267646e-223,7.65805304854733e-119,3.67879821769758e-10,1.24062115274194e-65,0.00193544862880192,1.31560627025078e-154,0,0.755521069373344,2.84520460056829e-37,0
0.0331126604064593,NA,1.77439995668045e-220,0,0,1.51756711837952e-297,2.93163009367269e-222,5.68436115097467e-05,3.94674022218583e-87,1.68430649307692e-37,2.53382751653881e-07,3.22976299078227e-57,2.99699204896086e-116,0.00152449183535685,0,0,0,1.87724603703933e-259,2.62835580863906e-33,4.45177227680206e-77,2.18335229248908e-30,1.34077382703387e-210,5.96289395303013e-98,0,0,1.77028255901484e-274,1.36777439273596e-177,2.03726590729838e-06,4.79152618513163e-91,0.168236406022529,3.27831754654003e-47,1.23480625139385e-117,1.30497905349773e-92,9.50648683102603e-168,0
0,1.77439995670286e-220,NA,1.7358156272074e-27,6.88106484312893e-62,2.88349193417075e-39,3.33668007503342e-08,7.81517865909127e-48,5.61935404781449e-100,3.37038977345301e-05,0.233581396249186,6.59241932347764e-114,6.99006526754575e-164,3.53454487596856e-58,1.65098311753625e-24,0.000265282220085095,2.99306779015232e-29,6.72000501508662e-201,1.23637743012785e-10,6.02485470048238e-25,1.59401463235309e-147,6.66242669335739e-05,7.36579908826059e-13,2.08495702545006e-321,3.25930051395357e-22,2.68471050180888e-67,1.05126317448547e-23,5.02561167217347e-09,1.29576596596694e-54,2.83948922636962e-127,8.02775752239765e-66,0,6.90529915076891e-218,0.767204145359426,4.54601924478074e-108
9.27048274064418e-08,0,1.73581562718291e-27,NA,0,0,0,1.61724218860719e-28,1.57700031971958e-30,1.50480121456428e-13,1.80876303419874e-07,0.00159873913550014,1.10824288682846e-07,7.94419593257598e-20,2.04731483036263e-62,0,0,0.00107044718580379,0,0,9.04702665106185e-240,0,0,0,0,0,0,7.32785469075284e-33,0,0,0,2.49601992600816e-08,3.66277635969796e-127,0,0
3.89108647316746e-30,0,6.88106484305277e-62,0,NA,0,0,1.71096116900583e-39,5.40071525120098e-51,2.15581615036399e-05,5.83980738276844e-09,4.10958561441784e-05,0.0647624767067545,5.90368600353385e-12,5.41600882322548e-52,0,0,0.358010826550615,0,0,4.03478794188977e-158,0,0,0,0,0,0,8.13945080191818e-34,0,0,0,1.63613874295078e-08,2.43567142124158e-80,0,0
0,1.51756711839742e-297,2.88349193415826e-39,0,0,NA,0,0,0,0,0.0380324344998271,0,0,5.04037893920091e-95,2.14957357255145e-07,4.34136829302199e-266,0,8.57483430503777e-130,0,0,5.55531315616584e-109,0,0,0,0,0,0,2.1480720610035e-15,0,9.74989502329468e-33,0,8.30665718147657e-137,6.05477069483738e-259,0,0
7.40455850254186e-90,2.93163009368828e-222,3.33668007502581e-08,0,0,0,NA,0,3.77331571394695e-147,0,0.000565489762618306,1.83971289209598e-46,7.14654525710896e-49,1.39683218353023e-10,3.0872979696791e-19,7.77555861369082e-183,0,2.32877916352506e-24,0,0,1.2318753983208e-16,0,0,0,0,0,0,1.63816477704284e-27,0,4.98554401789129e-149,0,6.58404950351821e-81,0.100773325910294,0,0
1.39959449905159e-48,5.68436115097873e-05,7.8151786590941e-48,1.61724218861258e-28,1.71096116901214e-39,0,0,NA,4.65745591556311e-19,5.88943301581577e-199,0.00448661501175117,8.76657781884796e-21,1.39435621306643e-43,2.02952001262495e-11,2.95608804682163e-13,1.2511340114624e-65,0,1.74040012023033e-74,0,0,0,0,0,0,1.38010914125485e-317,0,0,7.18963908168087e-05,6.84367026394376e-215,1.86698945577307e-306,8.18848104466831e-281,7.16826724513824e-05,0,0,0
0,3.94674022219334e-87,5.61935404782171e-100,1.57700031972169e-30,5.40071525121039e-51,0,3.77331571395042e-147,4.65745591556169e-19,NA,1.33222320253548e-172,0.00049052470706183,0,0,2.21800434303879e-77,3.43393691193837e-08,2.35247603952394e-56,0,1.69756302794282e-05,0,7.04405096627589e-174,4.28952832671125e-12,3.37205262532654e-180,1.41462393484462e-190,1.06161169118184e-122,9.49830196766985e-309,4.38488907806974e-257,2.08889826712693e-250,0.250579716669025,1.76508987856603e-29,2.79459241134514e-40,4.04837421574235e-116,1.14457950909211e-118,9.13628848658386e-50,8.28680323028351e-62,2.79776141721073e-282
2.30414994626542e-146,1.68430649308027e-37,3.37038977345261e-05,1.50480121456193e-13,2.15581615036192e-05,0,0,5.88943301582207e-199,1.33222320253694e-172,NA,0.000415070172312936,0,0,8.35507709702016e-126,4.93893187234964e-93,7.2337409144259e-10,1.92232277880144e-190,1.74297402378423e-97,0,0,4.32141188722776e-272,9.05018046237989e-217,6.43167740837093e-318,0,4.61141454767973e-295,0,0,0.507066882018708,5.19680442147882e-22,0,1.0028923381434e-06,4.44663803634271e-98,0,2.59411515463472e-67,5.75799800869219e-192
