"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.00472393548433995,0,2.2773131242974e-08,2.3169456448026e-30,0,2.40679030517426e-90,4.87644151655208e-48,0,1.26817972604495e-149,3.08756382946339e-06,0,0,2.68349768608205e-138,0,5.05648200311746e-72,0,0.02982374599383,0,8.07242403429047e-91,7.70831024188545e-06,0,2.3144536299759e-130,3.31533777327777e-57,0,2.0809200841578e-217,4.34731674968972e-105,1.33316490312802e-07,1.36640982199681e-67,0.0513558585813331,2.11811777843559e-177,0,0.856635276493378,3.21138773012888e-51,0
0.00472393548434351,NA,2.02738387867501e-218,0,0,1.58705201809376e-304,6.02056683247508e-218,5.40664496161965e-05,1.18947659360974e-98,6.48971976237187e-36,1.06650167976033e-09,6.56820934229476e-64,2.61245026438484e-119,0.000266293675517729,0,0,0,4.58717018241044e-233,6.9848201544317e-41,3.73782250910802e-83,1.10281128602867e-28,2.21212361114676e-228,1.99271121783025e-103,0,0,2.2641170508837e-298,2.15820110646291e-196,1.22436374845199e-09,4.21987906013766e-96,0.857055323751809,2.19179141638664e-52,6.64025491967816e-106,2.01810679754343e-90,2.2636473292789e-150,0
0,2.02738387868206e-218,NA,2.56474147068755e-26,1.93182999025796e-61,8.15297908032123e-38,0.000145595929484795,3.78546038769725e-36,4.06154163032416e-73,0.0591104839032673,0.236592062410298,1.575695800319e-95,5.01964185166464e-133,1.38754921894954e-48,3.29515460196051e-20,9.03706562324667e-10,1.89519678125271e-37,1.04200733270577e-184,4.69625850972861e-09,1.6379279575673e-26,2.77751472797792e-145,0.00341000323996211,2.19762631576459e-15,5.61258573675656e-321,2.97574398097878e-15,2.55307427866234e-74,1.20835872608973e-17,1.94938852650252e-06,8.00675574282983e-58,3.52373307729854e-114,1.85734025196434e-70,0,1.02117576100134e-197,0.521968520787626,1.77617977464231e-120
2.27731312430037e-08,0,2.56474147068755e-26,NA,0,0,0,3.93259338490581e-27,2.32740542551291e-26,5.73954662838259e-21,9.20211615058998e-09,1.57632441580711e-05,9.81241014436864e-11,5.6150192053055e-23,9.25822143149181e-71,0,0,0.000493453797537122,0,0,5.54767809337705e-251,0,0,0,0,0,0,7.58933087421424e-45,0,0,0,7.17336908225844e-09,3.94942164919241e-134,0,0
2.31694564481152e-30,0,1.93182999023677e-61,0,NA,0,0,3.27562004752602e-35,2.46413705855719e-42,2.38396342129066e-10,2.01889372369793e-10,0.00729290093286421,0.640184164255813,1.87382160695459e-15,1.44142670613777e-58,0,0,0.523416319687998,0,0,1.27458829006339e-171,0,0,0,0,0,0,1.79987798243583e-48,0,0,0,3.1685610359726e-08,1.9969513825702e-90,0,0
0,1.58705201809123e-304,8.15297908032049e-38,0,0,NA,0,0,3.11338176182863e-315,0,7.97348333122461e-07,0,0,9.50901024516442e-89,7.73987321303352e-08,3.18364912489941e-277,0,1.29178301549054e-120,0,0,1.35591015120566e-95,0,0,0,0,0,0,2.43144489812423e-15,0,3.31486382155299e-30,0,1.33755757705459e-133,5.61216200496684e-242,0,0
2.40679030517582e-90,6.02056683245956e-218,0.000145595929484774,0,0,0,NA,0,1.34885268464111e-130,0,5.5076244606933e-07,5.51072842701542e-37,1.27574916619944e-31,1.85476322571959e-06,8.35867422164583e-15,4.1320629085251e-177,0,1.28927705166683e-20,0,0,3.43485132527679e-25,0,0,0,0,0,0,7.29441602523173e-30,0,1.70464357100187e-155,0,3.28699292505637e-82,0.862674760611212,0,0
4.87644151655183e-48,5.40664496161832e-05,3.78546038770388e-36,3.93259338489942e-27,3.27562004752101e-35,0,0,NA,2.66806662308857e-15,1.75259250957698e-210,0.260444736711876,1.88733469156236e-19,3.88079834551381e-40,9.28172794381872e-11,2.25852029403458e-10,2.69263241082606e-67,0,7.47643860411857e-71,0,0,2.33410174300628e-301,0,0,0,1.09512509386953e-306,0,0,7.31593753376326e-05,2.29177301600867e-214,3.38699911089828e-307,1.04926644582655e-293,2.19989319940265e-06,0,0,0
0,1.18947659360626e-98,4.06154163032468e-73,2.32740542551189e-26,2.46413705855437e-42,3.11338176182863e-315,1.34885268464111e-130,2.66806662308889e-15,NA,1.87079997268673e-151,0.134577963726657,0,0,5.10269989439568e-89,3.96710512979632e-09,5.51992725789351e-57,0,4.26541918542628e-13,0,3.90724678902851e-141,5.68201916669782e-10,7.65952205502401e-157,7.24161128033136e-142,4.51475408643323e-128,4.06038895786222e-277,9.94573003892627e-252,1.01368965330189e-220,0.525930605554722,1.9990400709856e-28,1.13405028308021e-41,1.80893333391793e-118,2.72293534128023e-88,6.21319786888968e-48,6.87183916553415e-53,5.98494022848757e-239
1.26817972604471e-149,6.48971976236214e-36,0.0591104839032604,5.73954662838879e-21,2.38396342129329e-10,0,0,1.75259250957409e-210,1.87079997268638e-151,NA,0.131113371422259,0,0,5.17678196026516e-118,9.25059252880169e-100,6.81298162841386e-09,2.08848300083791e-166,4.42631255714393e-88,0,0,2.81874785180852e-266,1.2442588290058e-187,1.39927875257671e-286,0,4.70192644211592e-259,0,0,0.0135917690524013,5.45084076136571e-26,0,2.58576602379751e-05,1.19465221040508e-88,0,5.67577835626287e-85,2.01136809105791e-156
