"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.0194580402706721,0,1.53190456918757e-06,4.3984595796821e-27,0,2.90996895327367e-76,2.21738899983614e-35,0,2.89786318556717e-135,1.83406008874333e-06,0,0,9.94512702468191e-143,0,6.98513578714062e-75,0,3.37256660182071e-06,0,1.14810769897318e-82,0.000150969537465041,0,4.58098121246971e-116,9.10989845370428e-60,0,4.86739751360059e-198,3.002381968736e-102,3.52755961881729e-07,2.62014994496217e-61,0.00503304895129528,1.46876143145732e-161,0,0.517518069224432,5.73204935097355e-46,0
0.0194580402706977,NA,1.80650535266429e-212,0,0,1.5107192406073e-290,7.23166696313954e-218,2.6453372909698e-07,2.83686902995742e-71,1.73503030403583e-34,2.7747049078671e-08,8.28939888805181e-58,1.11378317657403e-108,1.00145237916564e-06,0,0,0,2.94995805270939e-206,2.57394259618114e-44,1.07916494293691e-79,4.44622466740838e-27,3.63358427903687e-227,2.27837060949051e-95,0,0,5.04295881629372e-282,4.12293510451682e-181,4.35026233462317e-06,1.89993823137746e-84,0.0680189493811598,5.20354502667226e-38,1.06784824039969e-99,1.21012346585418e-75,1.26250052787229e-153,0
0,1.80650535269427e-212,NA,2.11615148430031e-35,2.86359172262719e-71,1.84353331194357e-34,4.45097418078226e-06,4.81654247610573e-52,1.11354180722585e-103,0.523307820120186,0.955185768677972,3.67396440306114e-111,2.918311777003e-163,3.15306727914503e-58,8.36352000133965e-27,0.00408746846785693,1.29347097719169e-27,3.27314253424059e-155,1.42626711923974e-08,1.48200332685134e-26,9.62211254715588e-131,0.000890891353117905,3.21347958247144e-17,3.6194322115463e-305,1.28900785068595e-17,3.38148116831817e-74,8.0595791929991e-18,1.5939713559703e-09,2.45660569050221e-54,1.57006748330854e-106,6.85372032356839e-73,0,1.34596882623154e-189,0.671128861906371,5.06362570453348e-105
1.53190456918327e-06,0,2.1161514842802e-35,NA,0,0,0,4.74142505469528e-27,2.24802868377424e-20,4.55869434318442e-17,6.9850383656371e-06,1.1701741892081e-05,9.47389149342274e-13,7.1209934297569e-24,3.58455965566138e-66,0,0,7.82333327082179e-05,0,0,5.00101037380469e-250,0,0,0,0,0,0,9.84985441047179e-30,0,0,0,1.12041091482812e-09,6.43765448201137e-142,0,0
4.39845957968635e-27,0,2.86359172260952e-71,0,NA,0,0,1.23598912407987e-37,1.6586092633901e-36,4.30527704974152e-08,2.36737299112807e-07,0.00188706330291856,0.811129165463966,4.48960894565855e-16,3.78092930599895e-55,0,0,0.891383568261029,0,0,3.69570048740454e-170,0,0,0,0,0,0,5.38939613319246e-31,0,0,0,3.89436720057249e-09,9.42608232471729e-95,0,0
0,1.51071924063508e-290,1.84353331193824e-34,0,0,NA,0,0,1.10528134615347e-314,0,0.0144194164027292,0,0,1.12751544850051e-91,1.44440747398915e-11,1.83816969307054e-274,0,3.84581244829128e-112,0,0,6.16918808103877e-101,0,0,0,0,0,0,8.72652610465925e-12,0,2.47317821309861e-35,0,1.61522083065465e-122,2.08541209150177e-234,0,0
2.90996895327923e-76,7.23166696328296e-218,4.45097418077999e-06,0,0,0,NA,0,1.2453254080814e-112,0,0.00307568326797438,5.77048983462074e-33,4.23153059189626e-27,8.79708475568194e-10,2.02291995609159e-12,1.83092484123736e-183,0,4.65797177294685e-18,0,0,1.46344695028319e-19,0,0,0,0,0,0,7.6910496603332e-21,0,2.15048832855094e-153,0,3.22002332463071e-66,0.393348098431352,0,0
2.21738899983122e-35,2.64533729097475e-07,4.8165424761043e-52,4.74142505472034e-27,1.23598912408805e-37,0,0,NA,1.72391187520398e-10,1.84258761755045e-197,0.0793733483813522,3.36251809245416e-14,2.97210104198424e-22,1.02264681300409e-07,1.79523049789361e-07,4.55418644702074e-74,0,2.3205672362528e-79,0,0,0,0,0,0,5.54215102012664e-295,0,0,0.0194711107008257,1.07971117144173e-201,3.45333897287307e-299,1.38282744757076e-277,0.0373056179143319,0,0,1.22263816709723e-316
0,2.83686902996807e-71,1.11354180722251e-103,2.24802868377768e-20,1.65860926339302e-36,1.10528134615347e-314,1.245325408081e-112,1.72391187520307e-10,NA,1.39021447004515e-152,0.0293038451112338,0,0,1.99448378287338e-82,3.207366810585e-07,1.14406832517044e-57,0,0.000130611213503957,0,5.34834410768813e-140,7.50021502863665e-07,4.59502463722774e-149,4.45425762152081e-152,1.43937766359595e-100,3.1633435836697e-269,1.91144955616191e-219,3.15186018001376e-204,0.862761079374614,6.4698270300176e-25,1.09006331076866e-39,1.74194600652383e-115,5.18339804873824e-120,1.81825390083822e-36,4.71454191019731e-49,2.78732315557961e-254
2.89786318557253e-135,1.73503030403974e-34,0.523307820120188,4.55869434318001e-17,4.30527704973893e-08,0,0,1.84258761754868e-197,1.39021447004697e-152,NA,0.00797857236432375,0,0,8.43260470650942e-146,7.39304393697933e-117,1.8696111916376e-11,1.46692635297667e-154,3.45661860333462e-86,0,0,3.62019410491005e-264,1.42768181144297e-193,8.80168066753264e-319,0,5.81613736526485e-300,0,0,0.00231855756386182,4.32009561357932e-23,0,4.56054259103482e-08,9.67301712138104e-101,0,2.82040980651228e-86,7.9037527269136e-176
