"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.00193640218312471,0,4.67707266444566e-05,2.86438657569564e-25,0,1.06966367252085e-77,5.16334871453858e-42,0,3.53709369196304e-150,0.012155400883533,0,0,3.77484982673097e-150,0,1.26639236870485e-82,0,0.738385616370278,0,4.97764882961086e-97,0.0318408562014834,0,1.1080922997419e-147,7.53169228540815e-70,0,9.85272704743096e-218,3.5746405146288e-123,1.4532528435783e-09,1.62459793838488e-53,0.288096646438608,2.21646201570271e-154,0,0.128712449044573,1.73943361669241e-42,0
0.00193640218312692,NA,6.94552328295066e-201,0,0,0,5.90450061100609e-231,2.8080596638276e-06,3.48620128567608e-79,6.00672054016819e-41,2.02025554666161e-06,6.11947212358102e-56,5.27907924734364e-121,0.0198993296235843,0,0,0,8.21919267032641e-202,4.09698319562578e-50,1.28112202513022e-89,2.35180196497497e-21,6.80971701360624e-226,3.71741865548864e-109,0,0,6.43460258479279e-296,1.57096071297541e-199,4.57083596560027e-09,9.38601373509327e-93,0.0363639318836006,6.23327916046097e-49,7.88555845595543e-94,3.67554058498577e-77,2.37386406747129e-179,0
0,6.94552328303806e-201,NA,1.84095342345449e-21,1.63147537144642e-50,1.01558717310768e-32,0.000209316448999376,7.01826630244482e-45,1.94959064821838e-97,0.00108991546793642,0.577086495178961,1.75918708969697e-103,1.27863506296655e-147,7.42097786973431e-54,1.44541515040382e-23,2.00047087668722e-05,2.4601135789606e-20,3.89689463650284e-163,8.64393739791791e-11,4.17646321007387e-19,4.2818346202344e-141,0.00311546960614831,9.78961743320504e-20,6.54982042813688e-295,2.39500525416504e-23,3.12484887822961e-58,1.41269947875324e-24,2.53367770176935e-09,1.76579815016798e-65,1.94319254914236e-130,4.00655061017387e-77,0,3.18622903996428e-213,0.106287951625126,2.7572134282617e-108
4.67707266445024e-05,0,1.84095342345317e-21,NA,0,0,0,9.28707085271639e-19,3.22521202355557e-21,4.50854601631736e-20,4.77899742677561e-06,4.01188528421749e-06,2.33229499365769e-09,2.03991634032172e-20,5.75895321911138e-68,0,0,0.000135743007639969,0,0,2.25541429436262e-271,0,0,0,0,0,0,1.12630009357605e-41,0,0,0,3.28127894879496e-07,1.62706396415022e-148,0,0
2.86438657570177e-25,0,1.63147537144733e-50,0,NA,0,0,2.61552425015981e-26,1.04380956680423e-38,1.64171120562778e-08,5.18937083097728e-07,0.00761887157449879,0.162900003898076,1.40862135160719e-12,1.85310856992666e-57,0,0,0.962439901309392,0,0,4.46832614071846e-185,0,0,0,0,0,0,6.39592622285942e-42,0,0,0,6.30776657470918e-06,2.08080947457657e-101,0,0
0,0,1.01558717310818e-32,0,0,NA,0,0,7.25078754192806e-309,0,0.794723103067127,0,0,1.70269964026407e-105,3.44798847439046e-15,6.44271761824402e-279,0,3.48032487333556e-127,0,0,5.56677783175073e-114,0,0,0,0,0,0,5.78966726279853e-17,0,3.25007065020809e-30,0,7.02046472184782e-128,1.10834321257929e-239,0,0
1.06966367252242e-77,5.90450061097884e-231,0.000209316448999448,0,0,0,NA,0,8.28842900461263e-118,0,0.383571476810621,9.36965366649928e-45,8.61717455501301e-42,1.59627045673964e-09,4.47562692454408e-10,1.42439213262423e-182,0,1.03859539525523e-23,0,0,2.80916280108743e-16,0,0,0,0,0,0,3.97356826433488e-32,0,8.15224139678736e-166,0,7.02673284922775e-88,0.291198747064233,0,0
5.1633487145387e-42,2.80805966382362e-06,7.01826630244042e-45,9.28707085270236e-19,2.61552425015394e-26,0,0,NA,6.58700942153109e-11,3.34133647612902e-211,0.100157942523557,1.29879260416956e-17,8.06533902394212e-39,1.0995384518737e-09,0.000173946588604155,3.31314287404359e-68,5.31711369692705e-310,1.00328468716935e-85,0,0,0,0,0,0,1.71148989570476e-299,0,0,2.65276127313224e-05,3.8562148760135e-182,6.12219727111075e-308,6.87814233660622e-257,0.0116394140220387,0,0,2.34798398153028e-311
0,3.48620128567351e-79,1.94959064821358e-97,3.22521202355524e-21,1.04380956680445e-38,7.25078754194162e-309,8.28842900460991e-118,6.58700942153167e-11,NA,1.21715013033349e-163,0.043974428328401,0,0,1.75811354550001e-83,1.91452947491659e-06,8.34077002128382e-52,0,2.09464973510277e-06,0,2.7847818361358e-170,1.10795548517569e-06,3.26879586807113e-168,8.15033021459491e-175,1.64472491571845e-116,2.55865224547006e-309,1.56288282108291e-232,1.39048211990621e-255,0.0139124995350107,1.03661122281098e-21,8.07963219948518e-45,2.66134483348421e-114,3.00216238947801e-95,2.75639796308287e-46,1.34785502906535e-58,1.50491740975961e-281
3.5370936919614e-150,6.0067205401643e-41,0.00108991546793658,4.50854601632152e-20,1.64171120562827e-08,0,0,3.34133647613234e-211,1.21715013033302e-163,NA,0.000432255149190708,0,0,3.64899385734438e-140,1.5712444778821e-116,7.54404222888835e-11,6.32214265998591e-171,4.9878294046903e-95,0,0,2.13923637902124e-252,4.60420853005635e-214,1.88900094258844e-302,0,3.85065596069858e-287,0,0,0.699959160940072,2.48704537636331e-18,0,1.59330746072022e-12,1.96139023100481e-93,0,1.02560937516575e-77,9.90929230138286e-193
