"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.276743145004749,0,1.05235957214546e-05,5.69417266365944e-27,0,4.42222953213069e-91,7.69523260761237e-55,0,4.84106421169105e-163,0.00141629695904855,0,0,2.6030580981711e-155,0,2.13032495536731e-64,0,0.00799607918423865,0,9.72428603398548e-109,0.301751894240075,0,1.77972122169714e-157,1.79867425059264e-72,0,1.53538989428375e-226,3.30285905725398e-122,1.08168962528543e-06,9.65988245275381e-67,0.890027780076403,3.94031627596492e-198,0,0.0156819094885859,3.96984567628247e-53,0
0.276743145004754,NA,1.7872600417963e-211,0,0,1.25835084654219e-300,5.01719572127877e-234,9.44157996546959e-07,5.44849354895401e-85,5.93864351545554e-45,1.07833080234855e-05,2.64780099486686e-49,1.67399987199763e-99,0.176441290965861,0,0,0,2.04885478561142e-221,2.26025813382278e-37,3.15697147210711e-73,1.303515319461e-27,1.22901329762541e-218,8.26815475794242e-96,0,0,1.91580836960806e-287,1.14032367434933e-168,3.88884543114615e-09,6.82611144270382e-91,0.196433469471458,3.0041125430076e-42,7.82162185490539e-114,1.64914998050983e-82,1.59974814087373e-159,0
0,1.78726004178032e-211,NA,9.4289892038629e-32,1.06797461560057e-65,6.42451646633731e-37,5.92835422993256e-06,6.73717501259083e-42,1.45415780926182e-78,0.0767948057390122,0.0978324316247473,1.61373629771893e-102,2.79814000052898e-154,1.62533453136598e-45,3.60925364317484e-22,6.61665870234159e-11,2.23019129890275e-35,1.1850345267458e-168,1.24511847754148e-06,1.56324889339302e-29,1.07288834915063e-120,0.000175922471815736,6.14254478159934e-12,4.15476535723395e-292,1.22971152938549e-15,2.11846728838197e-67,1.93811352558577e-22,8.79688689437985e-07,2.6532178546705e-52,1.24838121564589e-104,8.1722240104695e-79,0,7.59525837387409e-185,0.0358406532175685,4.75822881760728e-94
1.05235957215043e-05,0,9.4289892038726e-32,NA,0,0,0,4.3657046165184e-28,9.81447818702272e-28,1.38739773506651e-14,0.000156412179280614,1.80508733704114e-05,2.58957228605849e-09,8.2780200308954e-13,6.30089161401581e-61,0,0,6.74981098371585e-05,0,0,1.24478127946007e-258,0,0,0,0,0,0,4.11272343441208e-38,0,0,0,1.3812093409421e-09,7.86767245068387e-126,0,0
5.69417266363707e-27,0,1.06797461560624e-65,0,NA,0,0,1.66182175624988e-39,2.74278851247558e-49,1.30351508506427e-05,5.51223700710699e-06,0.00238937916450687,0.153570813997076,2.12457887529833e-07,2.31980575175833e-51,0,0,0.991491316735162,0,0,1.43353482186157e-175,0,0,0,0,0,0,3.24729444022915e-39,0,0,0,6.07391664402364e-08,1.09781782254652e-79,0,0
0,1.25835084653423e-300,6.42451646632041e-37,0,0,NA,0,0,0,0,0.00745308328706283,0,0,8.77001636684248e-114,4.94727460952343e-10,1.47266718161912e-248,0,3.08268227988868e-126,0,0,1.65960949573385e-105,0,0,0,0,0,0,2.79758154549108e-16,0,3.74749997454412e-42,0,2.88812484354785e-143,5.47522695001374e-281,0,0
4.42222953209977e-91,5.01719572129742e-234,5.92835422993497e-06,0,0,0,NA,0,1.22969152206734e-145,0,3.90598875198716e-05,2.08318372045946e-44,3.36337813794899e-46,8.85745646223339e-13,9.17558422663616e-12,3.15936288009662e-176,0,7.96329675336194e-23,0,0,7.5728652505839e-18,0,0,0,0,0,0,8.32352271130304e-29,0,2.6884332272108e-136,0,3.7145172285135e-83,0.017469487769619,0,0
7.69523260765946e-55,9.44157996547019e-07,6.73717501259213e-42,4.36570461652716e-28,1.66182175625332e-39,0,0,NA,1.69316803756095e-19,6.02120196307454e-202,0.00636055501548259,3.70916223999303e-23,1.03756210257762e-43,7.78749294271144e-12,8.86324442032932e-06,3.68932675712207e-70,0,2.80562971369477e-75,0,0,1.4400222132832e-308,0,0,0,0,0,0,3.18899640469569e-06,6.01406522132541e-231,1.66425900926622e-290,4.25819020881903e-303,4.96904718470675e-05,0,0,0
0,5.44849354895894e-85,1.45415780926289e-78,9.81447818701926e-28,2.74278851247645e-49,0,1.22969152206554e-145,1.69316803756134e-19,NA,4.34037187415628e-164,0.126007665973729,0,0,6.01579130406922e-78,0.000671835175139165,8.08389117076906e-60,0,3.52528196902851e-07,0,9.41259047213914e-169,1.10376654965913e-11,2.49971130444689e-174,1.947469516976e-171,3.10645824696995e-132,4.00433037144239e-295,8.89493116811712e-259,1.69036607491399e-228,0.220729150559893,1.60082505045409e-32,2.12377496532631e-50,1.72268142451393e-133,1.79672633770628e-94,8.57211794316433e-59,9.77946045577397e-80,1.19784914447267e-283
4.84106421162451e-163,5.9386435154797e-45,0.0767948057390316,1.38739773506349e-14,1.30351508506234e-05,0,0,6.02120196308948e-202,4.34037187415249e-164,NA,0.121490870781223,0,0,2.12869502938731e-155,7.24591734475339e-110,7.41776025867468e-06,2.25641024012103e-173,6.91685016066022e-111,0,0,1.19545859246715e-269,3.58838315095013e-216,3.14510112213759e-315,0,4.4498153925603e-295,0,0,0.0657088454823992,9.88430403946568e-17,0,3.0301035855683e-11,3.29593143332304e-89,0,2.72471632443289e-94,8.91611234793415e-181
0.00141629695904839,1.07833080234847e-05,0.0978324316247477,0.000156412179280601,5.51223700710657e-06,0.00745308328706247,3.90598875198682e-05,0.0063605550154827,0.126007665973728,0.121490870781225,NA,0.000329451489206158,5.38308249651474e-07,0.887046528974713,0.172801654541957,0.00825221889140593,0.00138951981243758,0.214220378544417,0.00508077845991727,0.092604555943038,0.077590996501149,0.0150297395429923,0.00169395518461133,0.0828804768674304,0.000993444654383386,0.00823021869773949,0.239716159139329,0.000276425659914742,8.77721338405053e-05,0.103498193017898,0.00354927915527154,2.3896948699927e-05,0.676369527808169,0.563827892848577,0.000190455261558154
0,2.64780099487349e-49,1.61373629772029e-102,1.80508733704145e-05,0.00238937916450746,0,2.08318372045592e-44,3.70916223999705e-23,0,0,0.000329451489206168,NA,0,2.14328677257577e-251,0.568062387570829,2.66853330915196e-81,0,1.86612514167058e-82,0,2.34615183828681e-292,1.72425140483813e-153,0,0,0,0,0,0,0.0100964431698216,2.7096323819964e-10,2.73186819937798e-211,7.24496237008055e-33,0,2.71946854078081e-188,2.99243284603678e-09,0
0,1.67399987200205e-99,2.79814000052898e-154,2.58957228605878e-09,0.153570813997121,0,3.36337813794239e-46,1.03756210258039e-43,0,0,5.38308249651501e-07,0,NA,0,0.023309902414421,3.00075775248157e-40,0,4.20532041001385e-85,0,4.98036661394118e-284,1.64930667478659e-147,0,0,0,0,0,0,0.0170535410151352,7.0240525877289e-14,1.35220276008888e-174,1.47212473316731e-42,0,1.9748577983734e-156,8.73267106453235e-12,0
2.60305809816299e-155,0.176441290965824,1.62533453136565e-45,8.27802003089255e-13,2.12457887529733e-07,8.77001636685239e-114,8.8574564622327e-13,7.78749294271424e-12,6.01579130407043e-78,2.12869502938952e-155,0.88704652897471,2.14328677257577e-251,0,NA,0.0370012977940455,9.11908363544166e-18,7.22715404623159e-54,1.58314330840372e-16,2.6701217348275e-124,2.52293304844643e-62,7.38509369714677e-41,6.68682311450268e-66,5.77343635747112e-67,2.42340141805281e-50,9.04513014699067e-133,3.58526455044663e-100,1.0606291325955e-108,0.55007514340953,0.021141012357022,3.28143226424748e-37,5.71106031961137e-20,1.27090880852572e-48,8.40444761313113e-38,0.00455206761963269,7.53565333722178e-56
