"Elevation","TSeason","PSeason","swe","scd","awc","clay","sand","coarse","bulk_density","aspect","slope","tri","dist2fw","dist2cst","dr","As","Cd","Co","Cr","Hg","Mn","Ni","Pb","Sb","Zn","copper","erosion","pH_H2O","OC","CaCO3","P","N","K","parmado_bin"
NA,0.00646548902531741,0,5.1466898421372e-08,1.20385016623036e-29,0,5.36148430799645e-97,6.91227649350386e-48,0,9.620107296202e-177,0.000105689967629702,0,0,2.65672331438722e-134,0,5.28404905370134e-60,0,0.0205854353974392,0,1.32205197617884e-111,0.00704085489423639,0,2.13344593875834e-148,3.63102122231536e-69,0,4.42125299603265e-233,6.53958431448509e-131,3.78540983431313e-10,4.74965062979431e-72,0.0269867380379882,5.40389930707729e-182,0,0.963912094604261,3.09632466414926e-49,0
0.00646548902531996,NA,1.28047485964453e-200,0,0,1.16051391725635e-305,5.04665776938042e-234,1.42832153513198e-06,2.12679062566808e-85,2.37762300828186e-43,1.66040055256289e-10,3.199355146062e-57,2.10298555782198e-111,6.33575192021177e-05,0,0,0,8.98660800821051e-218,4.38520689320118e-46,2.64567690242273e-92,2.02187046789931e-27,9.04513216672342e-228,1.52054924457026e-118,0,0,2.06640321560212e-286,1.05965124630742e-215,8.20892159515799e-10,5.16019331012459e-90,0.818196795645801,1.57408496502711e-40,4.95084048769199e-106,1.77860058063448e-86,2.43259816439816e-183,0
0,1.28047485965402e-200,NA,1.71999344937639e-23,4.53070933831656e-56,3.45152899767662e-37,1.90921118056827e-07,3.20931491309771e-53,7.48742609021151e-77,0.00308420040875031,0.337556275103465,1.06619175846496e-116,1.20659537502016e-157,1.0460440418812e-60,2.41209405749391e-22,0.000695797720675508,1.0954788962629e-28,1.15455998644277e-157,2.04918096121882e-07,2.02133695626697e-25,5.21590154489627e-136,0.000135415433574526,1.0761070066544e-16,1.01777523043297e-321,2.06869254878048e-16,9.08579249863254e-65,6.35775172479278e-19,7.03334684558644e-06,1.28466040827356e-59,1.16753995269717e-129,5.2775723799166e-72,0,1.92043713125524e-210,0.644899679063493,2.96965014152461e-113
5.14668984213925e-08,0,1.71999344937821e-23,NA,0,0,0,5.03738561857259e-25,8.83401550334765e-31,2.11741609006683e-17,6.99697745494638e-09,1.72132827889972e-06,4.14373955533541e-07,4.69976376294826e-20,4.33394061892955e-67,0,0,0.000287187373285222,0,0,6.24494241622826e-259,0,0,0,0,0,0,3.63951044168247e-44,0,0,0,2.22810725740582e-12,6.06125571666725e-128,0,0
1.20385016623053e-29,0,4.53070933832166e-56,0,NA,0,0,1.23635000941147e-34,2.8266719862409e-50,1.16769854642418e-06,9.78538637383197e-11,0.011850773149091,0.0604093093035108,1.22047687774735e-13,1.70186276358169e-57,0,0,0.899209903994115,0,0,7.30112444191638e-179,0,0,0,0,0,0,5.77264136493334e-46,0,0,0,9.73786600182755e-10,4.47272994454648e-84,0,0
0,1.16051391725049e-305,3.45152899767702e-37,0,0,NA,0,0,0,0,0.0062520504532134,0,0,4.18927542727411e-99,2.01835391278256e-07,5.10476390681766e-254,0,2.38187257818432e-114,0,0,7.12366408529717e-96,0,0,0,0,0,0,2.07540829050465e-19,0,2.19858807745114e-26,0,7.73308462333861e-146,8.4849824169971e-233,0,0
5.36148430799486e-97,5.04665776937455e-234,1.90921118057068e-07,0,0,0,NA,0,1.55301842384e-145,0,9.06736805594087e-05,2.0174700960348e-43,1.81891622389368e-49,1.01127768294106e-09,9.3770998127476e-18,2.04640521632205e-184,0,2.76097106916657e-18,0,0,5.66222618762807e-23,0,0,0,0,0,0,5.32340050769706e-32,0,1.71102533196538e-176,0,1.85083456780959e-93,0.278355923942705,0,0
6.91227649349973e-48,1.42832153513187e-06,3.20931491310078e-53,5.03738561857072e-25,1.23635000941098e-34,0,0,NA,1.12645699698174e-15,3.5836706938888e-212,0.0703355013567175,2.40987838316012e-19,9.76356820577201e-43,7.42539820724084e-10,4.67427477268594e-07,1.56046575736082e-65,0,2.81802294872192e-73,0,0,0,0,0,0,4.09879663278767e-276,0,0,0.000300558594323788,6.07811777046195e-207,0,1.35683029524734e-301,0.000472843532483636,0,0,8.18929065632779e-297
0,2.12679062566734e-85,7.48742609019172e-77,8.8340155033513e-31,2.82667198624278e-50,0,1.55301842384043e-145,1.12645699698189e-15,NA,4.25216638790915e-180,0.245918688001774,0,0,1.5352702578895e-76,3.00389604923607e-08,5.97946334041244e-53,0,1.89414882261478e-07,0,2.15896650710984e-166,1.33550177291636e-08,1.32630808799402e-178,8.01566064587649e-170,7.92945883234876e-130,7.4962374643019e-282,7.90766886105281e-258,4.87213192313014e-248,0.822789189727548,4.35989650132892e-36,1.8503381513004e-41,5.44764943456613e-125,1.37865874937331e-105,2.67874736199158e-43,8.486172752291e-69,6.64455673801297e-287
9.620107296202e-177,2.37762300827934e-43,0.0030842004087504,2.11741609006751e-17,1.16769854642439e-06,0,0,3.5836706938892e-212,4.25216638791088e-180,NA,0.00952927447599395,0,0,6.18856443588493e-123,1.2271563690294e-92,3.78415624357557e-05,1.16234584769414e-188,7.36800011225288e-106,0,0,5.33337705101229e-266,2.56529975110422e-214,1.15729897356602e-316,0,1.12995197366917e-288,0,0,0.00319308980657978,1.53482375653013e-20,0,4.3870249878054e-09,5.96568507001227e-93,0,1.42537791810484e-81,1.58897152434962e-190
