"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted","actual_accuracy","n_items","error","abs_error","squared_error"
"0-hero/Matter-0.1-Slim-7B-B",0.647606090915604,-0.385463604369719,30,839,0.566666666666667,0.650607552877864,0.537914691943128,844,0.109691398972476,0.109691398972476,0.0120322030085389
"01-ai/Yi-34B-Chat",0.636627467831805,-0.469753801971223,30,839,0.566666666666667,0.639221811509128,0.604265402843602,844,0.032362064988203,0.032362064988203,0.00104730325030068
"01-ai/Yi-9B",0.589755044260854,-0.779203421263673,30,839,0.466666666666667,0.594319508201306,0.542654028436019,844,0.0471010158248351,0.0471010158248351,0.00221850569173136
"01-ai/Yi-9B-200K",0.557315510626989,-0.965771912188133,30,839,0.6,0.555732649463589,0.496445497630332,844,0.060870012996657,0.060870012996657,0.00370515848221319
"922CA/Silicon-Monika-7b",0.678972258602547,-0.112607852679275,30,839,0.5,0.685609054348006,0.566350710900474,844,0.112621547702073,0.112621547702073,0.0126836130068103
"AA051610/C0322-reft",0.608853989175046,-0.675656722345328,30,839,0.633333333333333,0.607946226103663,0.588862559241706,844,0.0199914299333399,0.0199914299333399,0.000399657270779639
"AA051610/FT",0.620989482897203,-0.578546021570116,30,839,0.566666666666667,0.623003926020708,0.561611374407583,844,0.05937810848962,0.05937810848962,0.00352575976780508
"AA051611/A0118",0.61282305405214,-0.634313346931987,30,839,0.566666666666667,0.614534662978672,0.528436018957346,844,0.0843870350947939,0.0843870350947939,0.00712117169208999
"AA051612/A0123",0.668204275068252,-0.224190108768933,30,839,0.566666666666667,0.671969575750635,0.624407582938389,844,0.0437966921298629,0.0437966921298629,0.001918150241518
"AA051615/A0305a",0.615403309144691,-0.618641088247701,30,839,0.533333333333333,0.618446695145112,0.537914691943128,844,0.077488617201563,0.077488617201563,0.00600448579581036
"AA051615/A0306",0.624827960208438,-0.553590790327391,30,839,0.6,0.625748650945463,0.601895734597156,844,0.0229322256112821,0.0229322256112821,0.000525886971486741
"abacusai/Llama-3-Giraffe-70B-Instruct",0.643566293578763,-0.422155870158995,30,839,0.566666666666667,0.646417948470435,0.643364928909953,844,0.000201364668810045,0.000201364668810045,4.05477298449789e-08
"abacusai/Llama-3-Smaug-8B",0.561294668460904,-0.943943962241494,30,839,0.566666666666667,0.561095459627563,0.516587677725118,844,0.044706990735786,0.044706990735786,0.00199871502064965
"abacusai/MetaMath-Bagel-DPO-34B",0.641902436187296,-0.432488167508029,30,839,0.566666666666667,0.644692390557653,0.633886255924171,844,0.00801618026312501,0.00801618026312501,6.42591460109149e-05
