"model","actual_accuracy","n_items"
"kimwooglae/AISquare-Instruct-SOLAR-10.7b-v0.5.32",0.546208530805687,844
"jeiku/Garbage_9B",0.578199052132701,844
"adamo1139/yi-34b-200k-rawrr-dpo-1",0.591232227488152,844
"SC99/Mistral-7B-summ-lora-tuned-8h",0.569905213270142,844
"Artples/M-LChat-7b",0.637440758293839,844
"Kukedlc/Neural-4-QA-7b",0.707345971563981,844
"abhishekchohan/Yi-9B-Forest-DPO-v1.0",0.527251184834123,844
"StarFox7/gemma-2b-dpo-v1",0.427725118483412,844
"Kquant03/Samlagast-7B-laser-bf16",0.706161137440758,844
"Gille/StrangeMerges_2-7B-slerp",0.623222748815166,844
"ChavyvAkvar/llama-3-lumimaid-habib-v3",0.530805687203792,844
"automerger/ShadowYam-7B",0.718009478672986,844
"DUAL-GPO-2/phi-2-gpo-renew2-b0.001-extra-v2-i1",0.530805687203792,844
"vicgalle/Configurable-Llama-3-8B-v0.2",0.550947867298578,844
"TomGrc/FusionNet_34Bx2_MoE",0.693127962085308,844
"Kukedlc/NeuralSynthesis-7B-v0.3",0.712085308056872,844
"migtissera/Tess-72B-v1.5b",0.669431279620853,844
"cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO",0.696682464454976,844
"weezywitasneezy/OxytocinErosEngineeringF1-7B-slerp",0.627962085308057,844
"saishf/Merge-Mayhem-L3-V2.1",0.554502369668246,844
"rwitz2/pee",0.664691943127962,844
"icefog72/IceLatteRP-7b",0.671800947867299,844
"ALBADDAWI/DeepCode-7B-Aurora",0.438388625592417,844
"zhengr/MixTAO-7Bx2-MoE-DPO",0.677725118483412,844
"liminerity/M7-7b",0.714454976303318,844
"uukuguy/zephyr-7b-alpha-dare-0.85",0.545023696682464,844
"ABX-AI/Silver-Sun-11B",0.649289099526066,844
"kyujinpy/PlatYi-34B-Llama",0.623222748815166,844
"migtissera/Tess-XS-v1.0",0.550947867298578,844
"openlynn/Llama-3-Soliloquy-Max-70B-v1",0.580568720379147,844
"BFauber/lora_llama2-13b_10e5_r32_a16",0.516587677725118,844
"vicgalle/franken-SOLAR-18B-v1.0",0.603080568720379,844
"SUSTech/SUS-Chat-72B",0.601895734597156,844
"Eric111/Yarn-Mistral-7b-128k-DPO",0.537914691943128,844
"ewqr2130/llama_sft_longer",0.443127962085308,844
"jan-hq/komodo-7b-chat",0.402843601895735,844
"shanchen/llama3-slerp-med",0.507109004739337,844
"nbeerbower/slerp-bophades-truthy-math-mistral-7B",0.714454976303318,844
"nbeerbower/flammen16-mistral-7B",0.706161137440758,844
"budecosystem/code-millenials-34b",0.380331753554502,844
"tyson0420/stack_llama_fil_ai",0.424170616113744,844
"Kabster/BioMistral-Zephyr-Beta-SLERP",0.553317535545024,844
"amu/spin-phi2-2",0.565165876777251,844
"fhai50032/RP-Coder-SM3",0.601895734597156,844
"bardsai/jaskier-7b-dpo-v3.3",0.70260663507109,844
"andysalerno/mistral-sft-v3",0.545023696682464,844
"PulsarAI/Draco-8x7B",0.597156398104265,844
"freecs/Zero-7B-test-1",0.606635071090047,844
"netcat420/MFANN3bv0.4",0.536729857819905,844
"xDAN2099/xDAN-L2-moe-2x-v1",0.631516587677725,844
"NECOUDBFM/Jellyfish",0.568720379146919,844
"FelixChao/Patronum-7B",0.691943127962085,844
"karakuri-ai/karakuri-lm-70b-chat-v0.1",0.546208530805687,844
"nbeerbower/flammen17-mistral-7B",0.706161137440758,844
"Lazycuber/L2-7b-Guanaco-Random-Test",0.395734597156398,844
"TeeZee/NEBULA-23B-v1.0",0.614928909952607,844
"Charlie911/llama2-MultiLoRA-sharegpt-mmlu-drop-ffn-1.0general",0.421800947867299,844
"Ba2han/BruinsV2-OpHermesNeu-11B",0.635071090047393,844
"nlpguy/Hermes-low-tune",0.577014218009479,844
"CallComply/zephyr-7b-beta-128k",0.51303317535545,844
"Sao10K/14B-Glacier-Stack",0.677725118483412,844
"01-ai/Yi-34B-Chat",0.604265402843602,844
"Azazelle/Mocha-Dare-7b-ex",0.548578199052133,844
"NLUHOPOE/test-case-0",0.496445497630332,844
"jisukim8873/mistralai-case-0-1",0.535545023696682,844
"Nitral-AI/Lelanta-lake-7b",0.704976303317536,844
"Muhammad2003/Myriad-7B-Slerp",0.719194312796208,844
"openagi-project/OpenAGI-7B-v0.2",0.648104265402844,844
"cstr/llama3-8b-spaetzle-v13",0.638625592417062,844
"meraGPT/mera-mix-4x7B",0.714454976303318,844
"KingNish/KingNish-Llama3-8b",0.649289099526066,844
"ALBADDAWI/DeepCode-7B-Aurora-v2",0.462085308056872,844
"Artples/L-MChat-Small",0.54739336492891,844
"abideen/PhigRange-2.7B-slerp",0.550947867298578,844
"NLUHOPOE/test-case-5",0.479857819905213,844
"abacusai/Llama-3-Smaug-8B",0.516587677725118,844
"cookinai/titanbagel",0.563981042654028,844
"decruz07/kellemar-DPO-7B-v1.01",0.606635071090047,844
"pansophic/new_model_test3",0.425355450236967,844
"Undi95/Llama-3-8B-Instruct-OAS",0.539099526066351,844
"Weyaxi/Platypus-Nebula-v2-7B",0.476303317535545,844
"Nitral-AI/Nyanade_Stunna-Maid-7B",0.617298578199052,844
"Q-bert/MetaMath-Cybertron",0.614928909952607,844
"MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.2",0.681279620853081,844
"Gille/StrangeMerges_22-7B-slerp",0.718009478672986,844
"Azure99/blossom-v4-yi-34b",0.612559241706161,844
"Weyaxi/Einstein-v4-Qwen-1.5-32B",0.553317535545024,844
"sr5434/CodegebraGPT-10b",0.523696682464455,844
"jingyeom/freeze_KoSoLAR-10.7B-v0.2_1.4_dedup",0.51303317535545,844
"Alsebay/L3-krai-test",0.536729857819905,844
"AA051610/FT",0.561611374407583,844
"fblgit/UNA-dolphin-2.6-mistral-7b-dpo-laser",0.622037914691943,844
"SC99/Mistral-7B-privatemix-ia3",0.716824644549763,844
"VAGOsolutions/SauerkrautLM-14b-MoE-LaserChat",0.614928909952607,844
"nlpguy/Hermes-low-tune-3.1",0.599526066350711,844
"leejaymin/etri-ones-solar",0.555687203791469,844
"Weyaxi/Stellaris-internlm2-20b-r512",0.582938388625592,844
"frankenmerger/delta-4B-super",0.51303317535545,844
"YeungNLP/firefly-zephyr-6x7b-lora",0.543838862559242,844
"leveldevai/BeagleMist-7B",0.681279620853081,844
"eren23/slerp-test-turdus-beagle",0.71563981042654,844
"Changgil/K2S3-Llama2-13b-v1.0",0.427725118483412,844
"Gille/StrangeMerges_4-7B-slerp",0.657582938388626,844
"uukuguy/speechless-llama2-13b",0.555687203791469,844
"chlee10/T3Q-platypus-SOLAR-10.7B-v1.0",0.56042654028436,844
"fzzhang/mistralv1_gsm8k_merged_s",0.556872037914692,844
"allknowingroger/JaskierMistral-7B-slerp",0.709715639810427,844
"upaya07/Birbal-7B-V1",0.565165876777251,844
"P0x0/IceMerge-7b-32k",0.605450236966825,844
"EleutherAI/llemma_34b",0.456161137440758,844
"Xenon1/MetaModel_moex8",0.675355450236967,844
"Antonio88/TaliML-7B-V.1-ENG",0.536729857819905,844
"YeungNLP/firefly-qwen1.5-en-7b",0.437203791469194,844
"snorkelai/Snorkel-Mistral-PairRM-DPO",0.60781990521327,844
"Mihaiii/Metis-0.5",0.567535545023697,844
"DreadPoor/NewtoccineLake-slerp-7B",0.649289099526066,844
"ShenaoZhang/0.001_3iters_bs256_nodpo_only4w_iter_3",0.578199052132701,844
"sarahlintang/mistral-indo-7b",0.539099526066351,844
"OmnicromsBrain/NeuralStar_AlphaWriter_4x7b",0.674170616113744,844
"Muhammad2003/Llama3-8B-OpenHermes-DPO",0.520142180094787,844
"ajibawa-2023/Uncensored-Jordan-13B",0.488151658767773,844
"YeungNLP/firefly-qwen1.5-en-7b-unsloth",0.449052132701422,844
"kaitchup/Mayonnaise-4in1-022",0.708530805687204,844
"Sao10K/Venomia-1.1-m7",0.51303317535545,844
"abideen/Mistral-v2-orpo",0.537914691943128,844
"nbeerbower/Flammen-Trismegistus-7B",0.590047393364929,844
"NickyNicky/Mistral-7B-OpenOrca-oasst_top1_2023-08-25-v3",0.530805687203792,844
"uukuguy/speechless-mistral-7B-v0.2-mixed-1",0.502369668246445,844
"beberik/Nyxene-11B",0.640995260663507,844
"Gille/StrangeMerges_36-7B-slerp",0.714454976303318,844
"NLUHOPOE/Mistral-7B-length-100000",0.41824644549763,844
"cognitivecomputations/dolphin-2.6-mistral-7b",0.569905213270142,844
"Delcos/Velara-11B-V2",0.578199052132701,844
"paulml/DPOB-NMTOB-7B",0.71563981042654,844
"Deci/DeciLM-7B",0.514218009478673,844
"xriminact/TarsChattyBasev0.0",0.601895734597156,844
"automerger/OgnoExperiment27-7B",0.719194312796208,844
"LeroyDyer/Mixtral_Uncensored",0.582938388625592,844
"alvarobartt/mistral-7b-orpo-alignment-handbook",0.562796208530806,844
"flammenai/flammen23X-mistral-7B",0.649289099526066,844
"jondurbin/nontoxic-bagel-34b-v0.2",0.690758293838863,844
"mahiatlinux/MasherAI-7B-v6.1",0.584123222748815,844
"fhai50032/BeagleLake-7B",0.670616113744076,844
"Weyaxi/Instruct-v0.2-Seraph-7B",0.593601895734597,844
"google/codegemma-7b",0.447867298578199,844
"chihoonlee10/T3Q-EN-DPO-Mistral-7B",0.714454976303318,844
"itsliupeng/Mixtral-8x7B-v0.1-top3",0.619668246445498,844
"tuantran1632001/Psyfighter2-Orca2-ties",0.558056872037915,844
"JCX-kcuf/openchat_3.5-gpt-4-80k",0.571090047393365,844
"xriminact/TarsChattyBasev0.1",0.536729857819905,844
"saucam/Athena-8B",0.556872037914692,844
"silvercoder45/Mistral-7b-instruct-v0.2-summ-dpo-e1",0.561611374407583,844
"ZoidBB/MultiKory-0.1-4x11b-pre1",0.699052132701422,844
"souvik0306/mistral_7b_2epoch_norobots",0.540284360189573,844
"CultriX/MistralTrix-v1",0.694312796208531,844
"kyujinpy/Sakura-SOLRCA-Math-Instruct-DPO-v1",0.67654028436019,844
"dreamgen/opus-v1-34b",0.580568720379147,844
"LeroyDyer/Mixtral_AI_CyberCoder",0.4739336492891,844
"Nekochu/Luminia-13B-v3",0.427725118483412,844
"TeeZee/DarkSapling-7B-v1.0",0.548578199052133,844
"Weyaxi/OpenHermes-2.5-neural-chat-v3-2-Slerp",0.630331753554502,844
"abacusai/MetaMath-Bagel-DPO-34B",0.633886255924171,844
"TeeZee/DarkSapling-7B-v1.1",0.579383886255924,844
"BarraHome/Wistral-7B-Instruct-v0.3",0.562796208530806,844
"rombodawg/Everyone-Coder-4x7b-Base",0.593601895734597,844
"ndavidson/cisco-iNAM-phi-sft",0.48696682464455,844
"NovoCode/Novocode7b-v3",0.495260663507109,844
"Gille/StrangeMerges_41-7B-dare_ties",0.605450236966825,844
"venkycs/ZySec-7B-Adapter",0.586492890995261,844
"uukuguy/speechless-mistral-hermes-code-7b",0.516587677725118,844
"davzoku/frankencria-llama2-11b-v1.3-m.1",0.432464454976303,844
"VAGOsolutions/SauerkrautLM-Qwen-32b",0.52132701421801,844
"uukuguy/speechless-thoughts-mistral-7b-v1.0",0.504739336492891,844
"Sao10K/Frostwind-v2.1-m7",0.555687203791469,844
"jambroz/sixtyoneeighty-4x7B-v1",0.595971563981043,844
"BioMistral/BioMistral-7B",0.453791469194313,844
"ibivibiv/multimaster-7b-v6",0.704976303317536,844
"allknowingroger/JupiterINEX12-12B-MoE",0.706161137440758,844
"nisten/shqiponja-15b-v1",0.62085308056872,844
"vonjack/phi-3-mini-4k-instruct-llamafied",0.562796208530806,844
"Open-Orca/Mixtral-SlimOrca-8x7B",0.626777251184834,844
"timdettmers/guanaco-33b-merged",0.556872037914692,844
"mlabonne/FrankenMonarch-7B",0.687203791469194,844
"AA051615/A0305a",0.537914691943128,844
"maywell/PiVoT-SUS-RP",0.612559241706161,844
"TheBloke/orca_mini_v3_7B-GPTQ",0.458530805687204,844
"rombodawg/Everyone-LLM-7b-Base",0.616113744075829,844
"ledjo/Gabriel-8x7B-Instruct-v0.1",0.661137440758294,844
"FuseAI/FuseChat-7B-Slerp",0.575829383886256,844
"JaeyeonKang/CCK-v2.0-DPO",0.605450236966825,844
"dawn17/StarlingMaid-2x7B-base",0.624407582938389,844
"jrruethe/balthazar-2x10.7b-v1",0.566350710900474,844
"vicgalleorg/OpenHermes-Yi-9B",0.535545023696682,844
"DreadPoor/Griffon-7B-Model_Stock",0.709715639810427,844
"cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO",0.659952606635071,844
"ShenaoZhang/0.001_4iters_bs256_nodpo_only4w_userresponse_iter_4",0.553317535545024,844
"TeeZee/GALAXY_v03_slimorca_1_epoch_50k_DPO_1_epoch_30k",0.592417061611374,844
"hfl/chinese-mixtral-instruct",0.626777251184834,844
"saucam/mistral-orpo-beta-NeuralBeagle14-7B-dare-ties",0.623222748815166,844
"0-hero/Matter-0.1-Slim-7B-B",0.537914691943128,844
"Sao10K/Skadi-Mixtral-v1",0.664691943127962,844
"maldv/SFR-Iterative-DPO-LLaMA-3-8B-R",0.586492890995261,844
"uproai/Rose-2x7B",0.601895734597156,844
"tenyx/Llama3-TenyxChat-70B",0.675355450236967,844
"Vasanth/Valor_Macaroni_moe",0.66824644549763,844
"jsfs11/MixtureofMerges-MoE-4x7b-v3",0.722748815165877,844
"NeuralNovel/Senzu-7B-v0.1-DPO",0.618483412322275,844
"allknowingroger/LimyQstar-7B-slerp",0.638625592417062,844
"WebraftAI/synapsellm-7b-mistral-v0.4-preview3",0.411137440758294,844
"Undi95/X-MythoChronos-13B",0.52132701421801,844
"GreenNode/GreenNodeLM-7B-v4leo",0.683649289099526,844
"uukuguy/speechless-thoughts-mistral-7b",0.510663507109005,844
"RatanRohith/NeuralPizza-WestSeverus-7B-Merge-slerp",0.691943127962085,844
"nbeerbower/bophades-mistral-7B",0.669431279620853,844
"Xenon1/Xenon-3",0.514218009478673,844
"CohereForAI/c4ai-command-r-plus",0.657582938388626,844
"jingyeom/KoSoLAR-10.7B-v0.2_1.4_dedup",0.531990521327014,844
"nbeerbower/HeroBophades-2x7B",0.716824644549763,844
"allknowingroger/mergekit-slerp-zplzqvn",0.716824644549763,844
"jukofyork/Dark-Miqu-70B",0.672985781990521,844
"ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_2",0.586492890995261,844
"yunconglong/10.7Bx2_DPO_200",0.659952606635071,844
"922CA/Silicon-Monika-7b",0.566350710900474,844
"senseable/garten2-7b",0.658767772511848,844
"NovoCode/Mistral-NeuralDPO-v0.2",0.618483412322275,844
"ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_1",0.571090047393365,844
"ResplendentAI/Aura_L3_8B",0.53436018957346,844
"lodrick-the-lafted/Grafted-Hermetic-Platypus-C-2x7B",0.518957345971564,844
"Kukedlc/NeuTrixOmniBe-7B-model-remix",0.712085308056872,844
"walebadr/Mistral-7B-v0.1-DPO",0.239336492890995,844
"mergedlm/zephyrnotus-11b-alpha",0.548578199052133,844
"FelixChao/Capricorn-7B",0.703791469194313,844
"Joseph717171/Mistral-12.25B-v0.2",0.503554502369668,844
"louisgrc/Montebello_7B_SLERP",0.710900473933649,844
"arcee-ai/Clown-DPO-Extended",0.714454976303318,844
"ericpolewski/AIRIC-The-Intern",0.445497630331754,844
"ArianAskari/SOLID-SFT-DPO-MixQV3-SOLIDChosen-SFTRejected-Zephyr-7b-beta",0.530805687203792,844
"cloudyu/Truthful_DPO_cloudyu_Mixtral_34Bx2_MoE_60B",0.669431279620853,844
"BioMistral/BioMistral-7B-TIES",0.471563981042654,844
"azarafrooz/mistral-v2-7b-selfplay-v0",0.569905213270142,844
"xriminact/TarsMeta",0.438388625592417,844
"fblgit/UNAversal-8x7B-v1beta",0.656398104265403,844
"core-3/kuno-royale-7b",0.694312796208531,844
"Kukedlc/Neural-Krishna-Multiverse-7b-v3",0.71563981042654,844
"YouKnwMe/Mistral-7b-instruct-v0.2-private-eds2",0.714454976303318,844
"Weyaxi/Stellaris-internlm2-20b-r128",0.543838862559242,844
"sethuiyer/Eida_10.7B",0.675355450236967,844
"G-reen/EXPERIMENT-DPO-m7b2-1-merged",0.516587677725118,844
"MaziyarPanahi/Mistral-7B-Instruct-v0.3",0.578199052132701,844
"Danielbrdz/Barcenas-3.8b",0.56042654028436,844
"Kiddyz/testlm2",0.428909952606635,844
"g-ronimo/phi-2-OpenHermes-2.5-v2",0.503554502369668,844
"nisten/bigdoc-c34b-instruct-tf32",0.443127962085308,844
"abideen/AlphaMonarch-laser",0.716824644549763,844
"Stopwolf/Cerberus-7B-slerp",0.662322274881517,844
"codellama/CodeLlama-34b-hf",0.43957345971564,844
"NExtNewChattingAI/Mutliverse_model_official",0.71563981042654,844
"beowolx/CodeNinja-1.0-OpenChat-7B",0.572274881516588,844
"fblgit/UNA-POLAR-10.7B-InstructMath-v2",0.671800947867299,844
"DreadPoor/WestuccineBagel-7B-slerp",0.662322274881517,844
"FelixChao/Gemma-10.2B",0.498815165876777,844
"ibivibiv/strix-rufipes-70b",0.669431279620853,844
"CorticalStack/mistral-7b-dolphin-sft",0.488151658767773,844
"chargoddard/internlm2-7b-llama",0.539099526066351,844
"FelixChao/NinjaDolphin-7B",0.603080568720379,844
"perlthoughts/Starling-LM-alpha-8x7B-MoE",0.58175355450237,844
"Nitral-AI/Nyan-Stunna-7B",0.62085308056872,844
"abacusai/Smaug-34B-v0.1",0.707345971563981,844
"SC56/Mistral-7B-orca-dpo-8h",0.709715639810427,844
"ResplendentAI/SOVL_Llama3_8B",0.565165876777251,844
"PracticeLLM/SOLAR-tail-10.7B-Merge-v1.0",0.604265402843602,844
"AmberYifan/test-spin-lora-iter2",0.485781990521327,844
"adamo1139/LWM-7B-1M-1000000ctx-AEZAKMI-3_1-1702",0.399289099526066,844
"Korabbit/Llama-2-7b-chat-hf-afr-100step-flan",0.427725118483412,844
"mistralai/Mixtral-8x22B-v0.1",0.662322274881517,844
"hon9kon9ize/CantoneseLLMChat-preview20240326",0.42654028436019,844
"icefog72/IceCoffeeTest8",0.656398104265403,844
"cloudyu/19B_MATH_DPO",0.674170616113744,844
"macadeliccc/MBX-7B-v3-DPO",0.718009478672986,844
"ResplendentAI/Aura_7B",0.664691943127962,844
"Severian/ANIMA-Phi-Neptune-Mistral-7B-v3",0.48696682464455,844
"Steelskull/Lumosia-MoE-4x10.7",0.639810426540284,844
"openaccess-ai-collective/grendel",0.531990521327014,844
"OpenBuddy/openbuddy-qwen1.5-32b-v21.1-32k",0.592417061611374,844
"KnutJaegersberg/Deacon-20B",0.53436018957346,844
"automerger/Experiment27Pastiche-7B",0.714454976303318,844
"teknium/OpenHermes-2.5-Mistral-7B",0.59478672985782,844
"vicgalle/Configurable-Yi-1.5-9B-Chat",0.575829383886256,844
"wannaphong/han-llm-7b-v2",0.510663507109005,844
"simonveitner/MathHermes-2.5-Mistral-7B",0.592417061611374,844
"Technoculture/MedMerge-6-7b-alpha-dpo",0.450236966824645,844
"Nhoodie/Meta-Llama-3-8B-Uninstruct-function-calling-json-mode-model_stock-v0.1",0.535545023696682,844
"abacusai/Llama-3-Giraffe-70B-Instruct",0.643364928909953,844
"Sao10K/Winterreise-m7",0.548578199052133,844
"alignment-handbook/zephyr-7b-dpo-full",0.566350710900474,844
"Severian/ANIMA-Nectar-v3",0.381516587677725,844
"flammenai/flammen18X-mistral-7B",0.706161137440758,844
"01-ai/Yi-9B-200K",0.496445497630332,844
"ChaoticNeutrals/Eris_Remix_DPO_7B",0.703791469194313,844
"mlabonne/Meta-Llama-3-12B-Instruct",0.51303317535545,844
"pinkyponky/Mistral-7b-instruct-v0.2-summ-sft-e2",0.517772511848341,844
"Samee-ur/NeuralPipe-7B-slerp-DPO",0.656398104265403,844
"mvpmaster/Einstein-4D-MoE-2x7b-test",0.661137440758294,844
"allknowingroger/NeuralCeptrix-7B-slerp",0.697867298578199,844
"maldv/electric-sheep-7b-alpha",0.462085308056872,844
"AlanRobotics/nanit_v3",0.517772511848341,844
"ChavyvAkvar/llama-3-habib",0.518957345971564,844
"perlthoughts/Mistral-7B-Instruct-v0.2-2x7B-MoE",0.569905213270142,844
"ShenaoZ/0.0001_withdpo_4iters_bs256_5102lr_iter_4",0.559241706161137,844
"NeverSleep/Noromaid-v0.4-Mixtral-Instruct-8x7b-Zloss",0.669431279620853,844
"Azazelle/Sina-Loki-7b-Merge",0.522511848341232,844
"01-ai/Yi-9B",0.542654028436019,844
"Kukedlc/NeuralKrishnaMath-7B-slerp",0.718009478672986,844
"wang7776/vicuna-7b-v1.3-sparsity-10",0.415876777251185,844
"KaeriJenti/kaori-70b-v1",0.649289099526066,844
"Kukedlc/NeuralExperiment-7b-dare-ties",0.721563981042654,844
"jefferylovely/AiMaven-Merkaba-7b",0.716824644549763,844
"indischepartij/MiaLatte-Indo-Mistral-7b",0.619668246445498,844
"ZhangShenao/0.0_ablation_sample1_4iters_bs256_iter_1",0.552132701421801,844
"senseable/Wilbur-30B",0.706161137440758,844
"AwanLLM/Llama-3-8B-Dolfin-v0.2-Instruct",0.546208530805687,844
"allknowingroger/Synthiallamaguanco-7B-slerp",0.444312796208531,844
"Yuma42/KangalKhan-ShatteredRuby-7B",0.612559241706161,844
"NotAiLOL/Apollo-7b-orpo-Experimental",0.590047393364929,844
"TomGrc/FusionNet_passthrough",0.657582938388626,844
"bababababooey/mergekit-slerp-bxtecvo",0.593601895734597,844
"rwitz/dec10",0.65521327014218,844
"Columbia-NLP/gemma-2b-zephyr-sft",0.408767772511848,844
"Joseph717171/Cerebrum-1.0-10.7B",0.537914691943128,844
"TeeZee/2xbagel-dpo-34b-v0.2",0.59478672985782,844
"pansophic/m17",0.518957345971564,844
"leveldevai/MarcBeagle-7B",0.709715639810427,844
"pacozaa/mistral-sharegpt90k-merged_16bit",0.515402843601896,844
"ArianAskari/NeuralHermes-2.5-Mistral-7B",0.591232227488152,844
"Test157t/Pasta-Lake-7b",0.678909952606635,844
"s3nh/poorx32124",0.443127962085308,844
"theNovaAI/Supernova-experimental",0.558056872037915,844
"Replete-AI/Mistral-Evolved-11b-v0.1",0.558056872037915,844
"AA051611/A0118",0.528436018957346,844
"NLPinas/yi-bagel-2x34b",0.693127962085308,844
"Gille/StrangeMerges_24-7B-slerp",0.721563981042654,844
"AA051615/A0306",0.601895734597156,844
"saishf/Top-Western-Maid-7B",0.659952606635071,844
"ibivibiv/multimaster-7b-v4",0.703791469194313,844
"aboros98/lilo2",0.41824644549763,844
"cloudyu/Truthful_DPO_TomGrc_FusionNet_34Bx2_MoE",0.693127962085308,844
"flemmingmiguel/MDBX-7B",0.696682464454976,844
"CHIH-HUNG/llama-2-13b-alpaca-test",0.517772511848341,844
"jeiku/Eros_Prodigadigm_7B",0.631516587677725,844
"BEE-spoke-data/Meta-Llama-3-8Bee",0.507109004739337,844
"DreadPoor/PAIN_LeDestroy-7B-task_arithmetic",0.643364928909953,844
"netcat420/MFANN3bv0.6",0.559241706161137,844
"Undi95/Clover3-17B",0.520142180094787,844
"icefog72/Kunokukulemonchini-7b",0.623222748815166,844
"nlpguy/ColorShadow-7B",0.633886255924171,844
"saishf/Ortho-SOVL-8B-L3",0.523696682464455,844
"ShenaoZhang/0.001_idpo_noreplacerej_iter_3",0.595971563981043,844
"Mihaiii/Llama-3-pruned-45B-Drobeta-Turnu-Severin",0.438388625592417,844
"flammenai/flammen20-mistral-7B",0.674170616113744,844
"SCE/Mistral-7B-math-ia3-tuned",0.489336492890995,844
"liminerity/Multiverse-Experiment-slerp-7b",0.714454976303318,844
"Noodlz/WizardLaker-7B",0.631516587677725,844
"Eurdem/megatron_v3_2x7B",0.612559241706161,844
"ibivibiv/multimaster-7b-v5",0.699052132701422,844
"ChaoticNeutrals/Prodigy_7B",0.693127962085308,844
"TeeZee/DarkForest-20B-v2.0",0.578199052132701,844
"Seungyoun/llama-2-7b-alpaca-gpt4",0.428909952606635,844
"decruz07/kellemar-DPO-Orca-Distilled-7B-SLERP",0.674170616113744,844
"Mihaiii/Bucharest-0.3",0.575829383886256,844
"cstr/phi-3-orpo-v9_16",0.524881516587678,844
"vince62s/phi-2-psy",0.530805687203792,844
"ibivibiv/orthorus-125b-moe",0.622037914691943,844
"louisgrc/Marengoli_7B_SLERP",0.719194312796208,844
"vistagi/Mixtral-8x7b-v0.1-sft",0.610189573459716,844
"kyujinpy/PlatYi-34B-200k-Q-FastChat",0.587677725118483,844
"icefog72/IceCoffeeTest11",0.682464454976303,844
