"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted"
"YeungNLP/firefly-zephyr-6x7b",0.640681313701263,-0.445137559544462,30,839,0.566666666666667,0.643425985408356
"HanNayeoniee/LHK",0.642533790054277,-0.430928339707908,30,839,0.6,0.644111062862223
"Weyaxi/Einstein-bagel-7B",0.722319508871914,0.344185135412575,30,839,0.5,0.730563742822665
"ibivibiv/orthorus-125b-v2",0.688897419132376,-0.0290354450249545,30,839,0.6,0.692193985972885
"yeontaek/llama-2-13B-ensemble-v3",0.61460238958676,-0.628267865282699,30,839,0.6,0.615143887346467
"AGI-0/ThetaWave-7B-v0.1",0.698775537381385,0.0700621768775027,30,839,0.633333333333333,0.70120231874287
"Inv/Dykh-Tau-7B",0.669560149908175,-0.199471403492116,30,839,0.533333333333333,0.674611824194016
"LeroyDyer/Mixtral_AI_SwahiliTron_7b",0.625134712282409,-0.553408779726389,30,839,0.6,0.626066778250855
"ResplendentAI/Paradigm_Shift_7B",0.73737809472611,0.529984698101737,30,839,0.566666666666667,0.74370855559358
"AA051610/C0322-reft",0.605914059978209,-0.693706253462231,30,839,0.666666666666667,0.603661182103483
"allknowingroger/ROGERphi-7B-slerp",0.739955005125758,0.561343904465776,30,839,0.566666666666667,0.746381025093339
"nisten/BigCodeLlama-92b",0.529378708619462,-1.1048670082735,30,839,0.5,0.530468153932916
"macadeliccc/Monarch-7B-SFT",0.669098236859598,-0.207000921240551,30,839,0.5,0.67536887605093
"yleo/EmertonMonarch-7B",0.748571533156799,2.51405271066212,500,839,0.664,0.873308307724348
"MSL7/INEX8-7B",0.758657586549841,3.19314517662728,500,839,0.664,0.898270546062881
"kyujinpy/Sakura-SOLAR-Instruct",0.702758931373929,0.119860495426954,30,839,0.533333333333333,0.709041710040453
"azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0",0.638229081080984,-0.46630445091786,30,839,0.6,0.639646723148264
"dillfrescott/amadeus-v0.1",0.751572871290601,0.719613220590121,30,839,0.6,0.757193620535
"lodrick-the-lafted/Grafted-Hermetic-Platypus-D-2x7B",0.620459013529477,-0.581865570833936,30,839,0.533333333333333,0.623689879296948
"Josephgflowers/Cinder-Phi-2-V1-F16-gguf",0.55834333691499,-0.962628503164141,30,839,0.633333333333333,0.555562496503927
"ewqr2130/alignment-handbook-zephyr-7b_ppo_5e7step_102",0.612450928660845,-0.641553734766161,30,839,0.566666666666667,0.614148738129108
"kekmodel/StopCarbon-10.7B-v3",0.703964668933223,0.136248703013744,30,839,0.5,0.711528253689708
"nextai-team/Moe-2x7b-QA-Code",0.713848002822658,0.225439099168364,30,839,0.633333333333333,0.716833713681347
"freeCS-dot-org/ThetaWave-7B-v0.1",0.719013046258799,0.285263877104654,30,839,0.533333333333333,0.725898573314132
"MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.1",0.598873248248347,-0.728959972877908,30,839,0.6,0.598831465117877
"Kukedlc/NeuralSynthesis-7b-v0.4-slerp",0.754488860877413,3.11739428739062,500,839,0.66,0.893852962466518
"Muhammad2003/TriMistral-7B-SLERP",0.67509872225106,-0.145505093866101,30,839,0.533333333333333,0.680355782408701
"FelixChao/ShadowNeural-7B-ORPO",0.71936156686418,0.301348023769872,30,839,0.566666666666667,0.725023924102654
"LTC-AI-Labs/L2-7b-Hermes-Synthia",0.483277974892434,-1.30157810316235,30,839,0.466666666666667,0.483893969016999
"Yuma42/KangalKhan-RawEmerald-7B",0.732382635793161,0.465037533378317,30,839,0.533333333333333,0.739763944907864
"Alsebay/Kilo-2x8B",0.578737751583095,-0.842069933986076,30,839,0.6,0.577949287488525
"Radu1999/MisterUkrainianDPO",0.725374830249711,0.364465438147042,30,839,0.533333333333333,0.732496270184805
"core-3/kuno-royale-v3-7b",0.786514663420785,1.33239873616489,30,839,0.7,0.789722870964201
"Stopwolf/Bumbar-7B-slerp",0.705189545864733,0.148730698396829,30,839,0.533333333333333,0.711562458566763
"raidhon/coven_7b_128k_orpo_alpha",0.713944169995118,0.243967934699399,30,839,0.533333333333333,0.720641728833009
"EmbeddedLLM/Mistral-7B-Merge-14-v0.3-ft-step-9984",0.680890204145224,-0.100862469628837,30,839,0.566666666666667,0.685125934830461
"rhysjones/Phi-3-mini-mango-1-llamafied",0.598590532662622,-0.730439634736302,30,839,0.6,0.598538265641458
"bartowski/internlm2-chat-7b-sft-llama",0.557667188341847,-0.968527148481747,30,839,0.533333333333333,0.558569556265525
"AA051612/A0123",0.672358316548478,-0.190644634118934,30,839,0.6,0.675041566853119
"Test157t/Eris-Floramix-7b",0.807845091541451,1.91800578769154,45,839,0.733333333333333,0.812068050130072
"Replete-AI/Phi-Elothir",0.590118172931342,-0.774414487216693,30,839,0.5,0.59346000876316
"kimwooglae/AISquare-Instruct-SOLAR-10.7b-v0.5.32",0.627087519517989,-0.534075542158113,30,839,0.5,0.631800282911734
"jeiku/Garbage_9B",0.662954671303814,-0.260074887267111,30,839,0.533333333333333,0.667761395826823
"adamo1139/yi-34b-200k-rawrr-dpo-1",0.635412130704117,-0.477184604731195,30,839,0.533333333333333,0.639197500198707
"SC99/Mistral-7B-summ-lora-tuned-8h",0.637216467656316,-0.462442005526162,30,839,0.6,0.638596559163967
"Artples/M-LChat-7b",0.727163028390305,0.40866720850481,30,839,0.533333333333333,0.734350779752121
"Kukedlc/Neural-4-QA-7b",0.748572482939853,2.64219412111647,500,839,0.66,0.879210363382115
"abhishekchohan/Yi-9B-Forest-DPO-v1.0",0.551594340450749,-0.99590548321662,30,839,0.633333333333333,0.548563228230134
"StarFox7/gemma-2b-dpo-v1",0.50304523339271,-1.23788905367378,30,839,0.633333333333333,0.498213783456717
"Kquant03/Samlagast-7B-laser-bf16",0.800938885343113,1.66508744020266,30,839,0.766666666666667,0.802209795800831
"Gille/StrangeMerges_2-7B-slerp",0.706480905657385,0.166166164378119,30,839,0.433333333333333,0.716609987449377
"ChavyvAkvar/llama-3-lumimaid-habib-v3",0.572569318395496,-0.883013022770647,30,839,0.433333333333333,0.577732581129569
"automerger/ShadowYam-7B",0.756152818558515,2.89749814101966,500,839,0.668,0.886171724987003
"DUAL-GPO-2/phi-2-gpo-renew2-b0.001-extra-v2-i1",0.55454829709058,-0.977530030791153,30,839,0.566666666666667,0.554098913793568
"vicgalle/Configurable-Llama-3-8B-v0.2",0.596259895813683,-0.74527445307676,30,839,0.533333333333333,0.59859339009602
"TomGrc/FusionNet_34Bx2_MoE",0.68224771086984,-0.0921366302049171,30,839,0.633333333333333,0.684061593844
"Kukedlc/NeuralSynthesis-7B-v0.3",0.749125645743033,3.14129617888091,500,839,0.65,0.89532866306314
"migtissera/Tess-72B-v1.5b",0.678648976817402,-0.122115651093891,30,839,0.633333333333333,0.680329408590606
"cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO",0.708138891567987,0.171407260509246,30,839,0.633333333333333,0.710912892491399
"weezywitasneezy/OxytocinErosEngineeringF1-7B-slerp",0.701082754622997,0.105679907532128,30,839,0.5,0.708539469874777
"saishf/Merge-Mayhem-L3-V2.1",0.584415133696134,-0.806091557550581,30,839,0.566666666666667,0.585073296873988
"rwitz2/pee",0.752156729693384,0.734437441577279,30,839,0.6,0.757799130052842
"icefog72/IceLatteRP-7b",0.742636536779393,0.596023180903364,30,839,0.6,0.747925901554895
"ALBADDAWI/DeepCode-7B-Aurora",0.499274618864983,-1.2453553166266,30,839,0.533333333333333,0.498011625745019
"zhengr/MixTAO-7Bx2-MoE-DPO",0.76173235815924,0.868344498711118,30,839,0.6,0.76772984980915
"liminerity/M7-7b",0.751983788727561,2.98698423777687,500,839,0.66,0.887653093635467
