"X","a1","d","g","u"
"X77",-0.630581277356904,-1.19152630841029,0,1
"X78",4.72993383288229,7.2876039387523,0,1
"X82",0.879910977222082,1.03017521248402,0,1
"X84",1.65311181520768,0.649513739675854,0,1
"X85",4.69390890347597,6.88734439507937,0,1
"X86",1.21223515262264,-0.0402346678455353,0,1
"X88",0.120978570268623,0.656104888675368,0,1
"X89",-1.95325240624308,-6.52339253367279,0,1
"X90",-1.39066420169607,-5.12346250762425,0,1
"X91",3.64163835594191,8.6142937948764,0,1
"X93",2.42763697836488,2.08933370518432,0,1
"X94",2.07581661675387,2.46651367119016,0,1
"X95",4.63216519707069,5.45227377075155,0,1
"X96",2.31424639920015,1.17787840419403,0,1
"X97",1.13559843424649,0.356638029946452,0,1
"X98",3.06233900116769,6.03180917102939,0,1
"X99",1.78093356744551,-1.19785295465505,0,1
"X100",2.61517868840584,5.90910777853309,0,1
"X103",1.22891824724789,1.57319113024143,0,1
"X105",1.15475771447713,-1.93582922228235,0,1
"X106",7.61625467602627,12.3668447423788,0,1
"X107",-1.040434773529,-6.54558491693179,0,1
"X108",0.895837421819004,-0.0446293447017309,0,1
"X109",5.48229906610848,10.6243405136678,0,1
"X111",0.0214120466949627,0.67286355661472,0,1
"X112",-0.0803199713103438,-6.62103618287571,0,1
"X114",0.679679715966059,-2.35446109850469,0,1
"X115",2.7760262635537,6.04019256649362,0,1
"X116",4.43153647957501,5.5656779658278,0,1
"X117",-0.412353856738603,-1.30453113166539,0,1
"X118",2.1409318412044,4.76726954566479,0,1
"X119",0.832627177198683,-0.989512154946503,0,1
"X120",2.03648705457406,4.74367720754851,0,1
"X121",0.801329702829882,0.276875458750303,0,1
"X124",0.171926047718023,-0.805020444155185,0,1
"X127",2.36866633819283,1.20350890970083,0,1
"X129",2.80232416006778,-0.657692323815489,0,1
"X131",2.62850093644587,5.92282137084422,0,1
"X133",2.90612211160642,-2.14069109776908,0,1
"X134",-1.13562284730806,-4.53828282922048,0,1
"X135",0.384818920905108,0.334012797009659,0,1
"X136",-0.144724120961206,-2.3760580614761,0,1
"X137",-0.302665460989019,-3.7108170003471,0,1
"X139",0.853108530312638,1.41751649041622,0,1
"X140",0.542903589413034,1.90601237673928,0,1
"X141",0.0847953653898001,0.805931687502547,0,1
"X145",4.39870314963591,5.68607648928923,0,1
"X146",-0.975620470875659,-3.80613697553371,0,1
"X147",3.38283429229506,7.19753077495703,0,1
"X149",2.7140985840723,6.25817295932792,0,1
"X150",2.00222837401833,0.695636544248423,0,1
"X152",7.00008015723748,9.15365583227837,0,1
"X153",6.15960557665163,7.14376694085086,0,1
"X154",3.0689036427171,8.18490191107947,0,1
"X156",2.55736478337788,0.802270068821566,0,1
"X157",3.79469775021394,3.54322627562335,0,1
"X159",1.36839357561291,-0.781362517917158,0,1
"X160",-1.22480508898143,-0.714764482480316,0,1
"X162",0.653547537542323,1.23476271448055,0,1
"X163",-0.139658777009548,-7.50748039172729,0,1
"X164",2.77803704323585,4.82163151092727,0,1
"X165",4.08901390484161,6.34087616086704,0,1
"X167",-2.01603765862418,-4.86478764758923,0,1
"X168",2.80265820255937,5.44542206829846,0,1
"X169",1.66450825373269,0.911460450027539,0,1
"X171",1.87616232088217,3.02859552855346,0,1
"X173",-0.921253654396153,-3.86538208492391,0,1
"X174",-0.131007381614003,-5.43304160871036,0,1
"X175",0.914613881079149,0.393341554368376,0,1
"X176",3.17389815730661,-1.15677573431861,0,1
"X177",3.85302447774967,7.97681955998018,0,1
"X178",-0.396664725061379,-4.28606077970395,0,1
"X180",1.87121583162097,-0.30786213405303,0,1
"X181",1.94694163143072,3.14383804077163,0,1
"X182",1.88542672022206,3.63246519589976,0,1
"X183",1.90318158402656,1.58212428305961,0,1
"X185",3.16505144367474,-1.24677928000533,0,1
"X186",-0.180710987266346,-2.55886224773158,0,1
"X187",1.0021652534343,-1.91451291697642,0,1
"X189",3.89431421282919,9.73709092926111,0,1
"X191",1.53379836240192,-1.63423529534498,0,1
"X193",0.534050622529039,3.03470429484268,0,1
"X195",1.84082434572647,3.32269331545365,0,1
"X196",0.726345807207366,2.54009780169924,0,1
"X197",-0.431531692804908,-1.3184736387534,0,1
"X198",1.09815903685105,3.88709747415048,0,1
"X199",1.22167066400514,1.24061380502485,0,1
"X200",-0.507438579718325,-1.3685099908493,0,1
"X201",2.24392616850434,2.17776773000129,0,1
"X202",9.30388388640963,12.4882389632601,0,1
"X203",2.45814915649587,2.70873998508091,0,1
"X204",1.37458576898917,-0.623661514820949,0,1
"X205",1.8883698679326,0.0545277140162123,0,1
"X206",1.18069748095424,1.64023279975533,0,1
"X207",-0.900362860359562,-4.42996111959876,0,1
"X208",0.364614809938737,0.250744291852844,0,1
"X209",-0.698979354020166,-5.54629739658146,0,1
"X210",2.04831665203286,1.03629339413123,0,1
"X211",5.92326484612049,8.28617225922552,0,1
"X212",6.0782683788578,9.49449979549814,0,1
"X213",2.64059823683269,4.43128654241451,0,1
"X214",1.44556294967876,1.396456868636,0,1
"X215",-0.965752442975861,-6.3222314234285,0,1
"X217",-1.95730717183348,-8.1300559934389,0,1
"X219",-2.11303232153029,-3.06404237693476,0,1
"X223",1.18610198645614,-1.80754471801771,0,1
"X224",2.55176330855679,-2.7622573592859,0,1
"X225",-0.444083078476323,-0.533921341736632,0,1
"X226",5.25004504011981,9.551734076362,0,1
"X227",-0.359091427143888,-1.42048580871072,0,1
"X228",3.02746584971655,4.78889117500849,0,1
"X229",0.604879487520147,0.949620914347602,0,1
"X230",2.22492875989382,1.36682963388312,0,1
"X231",1.39366826538434,6.59939037912903,0,1
"X232",3.74913641511973,5.81729018038394,0,1
"X234",2.63488532955295,3.62589276995809,0,1
"X236",1.99619860296183,2.60506592781559,0,1
"X238",0.479864976607521,0.436639414352504,0,1
"X240",3.60268207878433,4.26501291045845,0,1
"X241",4.97109432064184,8.61653756803465,0,1
"X248",3.08553305016583,4.2264441389813,0,1
"X249",1.2189739084128,4.50265339052962,0,1
"X250",3.45593309144701,7.13898517917265,0,1
"X251",1.96532034576917,3.05604655012531,0,1
"X252",1.55887666711009,2.05920870738319,0,1
"X253",-0.766155510506272,-5.77300300624098,0,1
"X254",2.45351120759362,3.7714806496026,0,1
"X257",7.26717352110453,8.83712213690638,0,1
"X259",0.952079874629271,1.70220699535999,0,1
"X261",-1.33632602278699,-7.36788662360847,0,1
"X263",-0.871728175055534,5.27585265318621,0,1
"X264",3.40062582130923,4.99404186246784,0,1
"X265",-0.419799941685714,-2.7547022204329,0,1
"X266",1.53132206717392,1.18172747860653,0,1
"X267",2.0969398194771,3.65966067629681,0,1
"X268",3.1804070197378,3.21487824249293,0,1
"X269",1.33292750400601,3.71844089094754,0,1
"X270",0.863541120294784,5.16500629826476,0,1
"X272",2.56980439422431,-0.0999711809380816,0,1
"X273",-1.58993627702595,3.46828538427664,0,1
"X274",1.85946444644114,0.947353274228378,0,1
"X275",-1.37681452347738,2.1891922594532,0,1
"X276",1.86093555614886,-4.59885719955014,0,1
"X277",-0.218615844400972,-2.01749743167022,0,1
"X278",0.69135906584997,0.896853412598938,0,1
"X280",1.3261938122752,-3.2969905991097,0,1
"X281",0.0421649676141688,-1.9509844997886,0,1
"X282",-0.797005923154796,-0.602488727776299,0,1
"X285",-0.121194882543344,-0.573546116610341,0,1
"X286",2.83385945940605,-0.296709878691251,0,1
"X287",1.65645549968033,-2.97879717559836,0,1
"X288",2.62319519351248,3.56618535099808,0,1
"X289",-0.43223189179132,-3.64288759777711,0,1
"X290",2.08435649190806,1.71585293716435,0,1
"X291",2.68908592950943,6.22659299110386,0,1
"X292",-0.350768505839882,-2.50120320629845,0,1
"X293",2.99710342560368,-2.61271102665798,0,1
"X294",4.92703325297588,9.24330903437165,0,1
"X295",0.989407791855238,3.5480792972053,0,1
"X298",1.6749709828006,-2.36152747525911,0,1
"X300",2.5037060796681,1.1843912754083,0,1
"X304",3.12600673593695,4.59550308499898,0,1
"X306",2.68770765183341,1.12698143761188,0,1
"X309",2.98071654445327,2.61952805088176,0,1
"X310",2.59001799256244,2.65946910901553,0,1
"X311",-0.724865949713842,-0.719248766966926,0,1
"X313",0.451155976237478,1.08194531127215,0,1
"X316",2.3055096309845,4.51708304846864,0,1
"X318",2.97016482319046,4.436288847162,0,1
"X319",3.96066080574502,2.43298656021672,0,1
"X322",0.627868278517105,1.27121652968899,0,1
"X323",2.59324112404982,0.188196118841453,0,1
"X324",-1.03051025141159,-3.00915039428277,0,1
"X325",1.36776286780916,-2.00413939738332,0,1
"X326",2.93021089351207,3.14496740527691,0,1
"X327",0.132611012459671,-2.50731927396274,0,1
"X328",2.49808321103522,2.84650776163273,0,1
"X329",5.33786368749896,8.80062193352484,0,1
"X330",2.4638570866835,0.615030248251237,0,1
"X331",2.51940707971269,0.607268305256399,0,1
"X334",3.06947576492811,4.08146054985884,0,1
"X335",5.0458761715393,7.09845516702791,0,1
"X337",1.44820259016894,1.517954949104,0,1
"X338",3.68067327165775,-0.165622189313508,0,1
"X339",-0.148229953078614,-6.57516425539265,0,1
"X342",-0.559478195933927,-1.80256368106147,0,1
"X344",2.26719198041652,5.19540672394762,0,1
"X347",3.49939593020022,5.11398475645553,0,1
"X348",2.61077332758749,3.58102182387405,0,1
"X349",-1.44468660843548,-1.94453632450869,0,1
"X350",-0.775047515030835,-3.64888825479776,0,1
"X351",-0.183619411706947,-5.71006387760791,0,1
"X353",3.50915096777363,8.92123343851603,0,1
"X355",-0.21276342319633,-5.36823562578214,0,1
"X356",3.0156906012938,7.36430013569298,0,1
"X357",5.34284867906757,5.79221851156288,0,1
"X358",-0.970234511648245,-0.3616591373127,0,1
"X359",1.69580481322594,0.727097694218454,0,1
"X360",2.38746868226682,0.848455706081157,0,1
"X361",1.53534534255539,1.23000593970454,0,1
"X362",1.366950177892,2.25940813981548,0,1
"X363",1.09999165954963,2.99871617394876,0,1
"X364",1.15014266553195,2.04228975279513,0,1
"X366",3.01566447869789,-0.0871406119017133,0,1
"X367",2.50957492573781,6.00659622957598,0,1
"X368",-0.0608653345422067,1.81209419803168,0,1
"X369",1.93245191107775,5.82943539662173,0,1
"X370",2.103646412311,3.89252058528508,0,1
"X372",2.69598447256161,3.54796758156256,0,1
"X373",1.93105470019051,2.14335936766733,0,1
"X374",3.69713283695724,7.18701992272084,0,1
"X375",3.06936001047268,0.146942255092175,0,1
"X376",2.7833017823911,6.87463475867,0,1
"X377",2.01972434266285,1.36462919698004,0,1
"X378",0.352220431451266,-0.254096432242206,0,1
"X380",3.8459870706746,5.78531378868188,0,1
"X381",4.36859385242167,8.06099986691777,0,1
"X383",2.25784356371854,0.00793151869453854,0,1
"X384",2.19053761748527,0.70180689830601,0,1
"X385",0.0198529465275661,-5.5412890222427,0,1
"X386",0.913252457936642,0.104882163575568,0,1
"X387",1.55643518013612,3.25619543732294,0,1
"X388",1.56146280174757,3.13286940182865,0,1
"X389",3.11962976878233,5.81713861756261,0,1
"X391",3.98795354467367,1.76270807799534,0,1
"X392",1.94368979699686,2.5767328891124,0,1
"X393",0.80667359089114,-0.708185748427035,0,1
"X394",1.36415458274786,6.0554405326836,0,1
"X395",2.0957164038778,-1.81281733076095,0,1
"X396",-2.22370817376343,-8.74686832263119,0,1
"X397",3.01329301238075,4.67203012763917,0,1
"X398",2.62266458121714,1.00342495685192,0,1
"X399",2.04985656676974,4.75067273690813,0,1
"X400",4.16754441464677,3.47500006090169,0,1
"X401",2.74045459108796,4.70210843353527,0,1
"X402",5.54732792124562,7.76365343208828,0,1
"X403",3.94406596252394,6.47448344522827,0,1
"X404",1.45862607101177,3.69490680497231,0,1
"X406",0.878689643413127,0.478216688936912,0,1
"X408",-0.670030771836141,0.0893318762084989,0,1
"X409",-0.811678723808188,-0.660986540886758,0,1
"X410",-0.285150995644258,-2.48978673432987,0,1
"X412",1.91116711406914,4.74702168992515,0,1
"X413",0.386449359981974,0.716954031383651,0,1
"X414",-0.685062093621219,-0.392196049936548,0,1
"X415",-0.31273149344662,-8.20533790189579,0,1
"X416",1.71034768099356,2.26304019928377,0,1
"X419",-0.70392743691974,-1.57908702602636,0,1
"X420",3.87648011603412,-3.57048345266176,0,1
"X421",5.43923543453903,11.5464265566575,0,1
"X422",0.475605643316395,-4.43508724956017,0,1
"X423",4.4431047594004,5.81239715319473,0,1
"X424",0.155368662964247,-5.99298495507643,0,1
"X425",3.35028563250589,-2.3577355008042,0,1
"X426",3.00157571118004,-0.648391821050808,0,1
"X427",1.27296826369769,3.29549038513853,0,1
"X428",2.339857936959,4.72322136452826,0,1
"X429",0.63190007443696,3.65613423698288,0,1
"X431",0.931840412232057,5.14049433023158,0,1
"X432",3.32008285243208,-0.146604602898676,0,1
"X435",2.74296652379937,3.35102647738397,0,1
"X437",3.07749439904381,4.745092020131,0,1
"X438",1.02958690515094,0.436119856469507,0,1
"X440",2.76968733814695,2.19414344519017,0,1
"X442",1.92852143367777,5.01666870205475,0,1
"X446",-0.439778296921745,-7.1296515831758,0,1
"X447",3.87519516456424,5.96970600400085,0,1
"X448",-0.893403943890054,-0.489956327474798,0,1
"X449",1.58082079138193,0.886075548874637,0,1
"X451",2.42805440698347,-3.76935290394205,0,1
"X452",2.73528256998951,3.78073587369846,0,1
"X453",0.0141544961770577,-5.45539997741448,0,1
"X454",-0.510887052919761,0.492470807822534,0,1
"X458",1.59836608417592,3.40929360203651,0,1
"X459",1.47697192323665,-1.67413134433283,0,1
"X460",0.427979124002274,1.39910112977875,0,1
"X461",-1.27035584808709,-0.634665135925646,0,1
"X462",-1.29194618475705,-4.76382252639251,0,1
"X463",-0.189737339117424,-3.76104568710804,0,1
"X465",2.79293235775688,5.15644895792752,0,1
"X466",-0.18892109950488,-0.291700358635434,0,1
"X468",-0.461991676379213,-0.437287915449279,0,1
"X469",-0.488950252310925,-1.90844402509718,0,1
"X472",0.717377645361917,1.82819309124713,0,1
"X473",0.189310470915726,0.222444871814008,0,1
"X474",4.03983572320085,-3.14212367492492,0,1
"X476",4.41558931465452,0.379184056606114,0,1
"X477",-0.775317153955405,-2.20907908477294,0,1
"X479",0.276310175865637,1.11324544978066,0,1
"X480",-0.270220797541978,0.340478478621804,0,1
"X483",1.12636944980659,0.864463126230914,0,1
"X484",2.58744093912377,4.70029462832149,0,1
"X486",0.816408506251063,2.46907678485074,0,1
"X487",0.599957278458585,-3.7302075355794,0,1
"X489",2.10214118127445,2.47123397628436,0,1
"X491",0.992087110477029,-4.28293392959977,0,1
"X492",1.48635034740773,0.00661738656408034,0,1
"X493",0.000688913214076911,1.41840870436898,0,1
"X494",1.95572476101604,1.9504995065479,0,1
"X495",-0.0299461662637477,-8.13770200879635,0,1
"X496",2.11312507345753,2.99228414054765,0,1
"X497",-1.10337048769919,-7.17609022825775,0,1
"X498",1.0254757782135,2.54387690096132,0,1
"X501",-0.735212724839262,-4.67967469460526,0,1
"X504",1.29879565475315,-1.34737500253661,0,1
"X505",1.03116401416578,1.17567541034953,0,1
"X507",3.83972103772834,5.07267074724153,0,1
"X508",2.35875081849141,-1.80001832147278,0,1
"X509",0.975889128035083,-0.532320009726238,0,1
"X510",5.46736192748546,5.58351970182992,0,1
"X512",2.42264713485273,4.97661326851641,0,1
"X513",2.77609477598311,7.49874083971385,0,1
"X514",2.52659644129117,0.929649436043534,0,1
"X515",0.617045541101801,-0.635258214379838,0,1
"X516",3.02467061098928,-4.11563605616022,0,1
"X518",3.16615109291426,6.55082953986662,0,1
"X519",0.35326310063638,-6.43168083081524,0,1
"X522",3.90529058473505,4.84801045873977,0,1
"X523",-0.210289894453191,-0.044025008114231,0,1
"X524",1.99566824601564,2.174742380143,0,1
"X527",2.61307739544208,-1.02369840716668,0,1
"X528",3.85176387529431,2.11089475866308,0,1
"X529",0.514550410662881,2.69222326083816,0,1
"X533",0.508845283643783,0.820560022938754,0,1
"X534",1.45749032068088,1.63972795843354,0,1
"X535",4.13625977537156,6.16405859614691,0,1
"X536",1.71625427887753,-1.49108462444333,0,1
"X537",-0.220176080785913,-0.142660596324805,0,1
"X540",1.42199432664552,-1.7496367369886,0,1
"X541",0.208713341630053,-6.38634195270645,0,1
"X544",2.01218218002845,1.9211730436833,0,1
"X545",6.19731306003952,8.16662499238006,0,1
"X546",2.26875983102568,2.30530429198064,0,1
"X547",-0.442030862804635,-5.24993899487938,0,1
"X548",2.95159362995578,5.83273549917358,0,1
"X549",-0.899454589427128,-0.273368689824277,0,1
"X550",-0.0299461662637477,-8.13770200879635,0,1
"X552",-0.758245073756105,-2.31687211628867,0,1
"X555",1.32431307505705,3.79862219731685,0,1
"X556",1.97941543093689,3.4608186607974,0,1
"X557",2.79851146089561,-3.53146835470262,0,1
"X558",1.81328028920126,-0.93329611706628,0,1
"X559",-1.04453326462424,2.57751364544136,0,1
"X560",0.359162633055803,0.50497960059263,0,1
"X561",1.88397931506999,1.50128950392736,0,1
"X564",2.02591876731258,3.75477065800738,0,1
"X565",2.7293866545342,-2.10371932959855,0,1
"X566",0.747097677177075,1.38622610353845,0,1
"X568",0.840866319748399,-5.19572371185422,0,1
"X569",4.36921219297877,-1.16896559430672,0,1
"X572",3.52139250928308,7.82426683442063,0,1
"X574",-0.575063567303036,2.58429415920974,0,1
"X575",1.02780914490147,1.01964091596342,0,1
"X576",3.33640387011681,7.30149099931802,0,1
"X577",0.0343617897148434,-4.45460807166157,0,1
"X581",0.40228991758304,1.37689078450867,0,1
"X582",0.864511162652193,0.452661854533642,0,1
"X584",3.80581088958924,8.318835095864,0,1
"X585",4.03886753081745,8.79794071145721,0,1
"X586",0.99342034174975,-0.190161094574555,0,1
"X587",1.42727735335595,-2.79683624874141,0,1
"X588",1.48605995393182,-0.106297356792554,0,1
"X590",1.36861059740519,0.996214677100479,0,1
"X592",-1.62798884367129,-4.82097265670536,0,1
"X593",0.509490474381833,0.697311607663708,0,1
"X595",1.40016467560961,3.71975805071467,0,1
"X596",3.12591246628534,9.20702539097406,0,1
"X597",3.44701301235989,7.39933379014339,0,1
"X602",4.13838306357672,1.70365629301408,0,1
"X603",1.30553878897226,1.73479294287623,0,1
"X604",0.497534486203935,-4.76587384051614,0,1
"X607",0.348983910964748,0.406654136136362,0,1
"X609",6.0628690192293,11.549187906646,0,1
"X610",0.152730409247918,0.258849047778989,0,1
"X611",2.70860108540265,5.73066888211556,0,1
"X612",2.11807088226827,3.19341050131658,0,1
"X613",4.49519388952104,4.38264935556819,0,1
"X614",4.8219950743678,5.94198354359572,0,1
"X615",-1.04314220542734,1.22364661459258,0,1
"X616",2.36390933108918,1.79183145392907,0,1
"X617",1.5627861527527,-0.807156514110778,0,1
"X618",1.13964318526683,0.555385436201249,0,1
"X619",-0.210441495897097,-6.27800592468607,0,1
"X620",4.08006482725813,4.21788550411738,0,1
"X623",1.81460262265295,4.5986927462673,0,1
"X624",1.64430915861261,-2.10022332874686,0,1
"X626",-0.303100142961898,-3.46782534425925,0,1
"X627",5.33180901114123,9.62076244928815,0,1
"X629",1.24156326731136,-4.54596951147838,0,1
"X630",-0.978361058482178,0.901599864231205,0,1
"X631",2.5084861668414,5.15309833973864,0,1
"X632",-0.510959315408652,-4.47327000314284,0,1
"X633",-1.64881830661863,-8.96682162651473,0,1
"X634",2.40513937532163,3.19927801375568,0,1
"X635",1.11961636528036,1.57670523695624,0,1
"X636",-1.76439935247365,-3.87489914255476,0,1
"X637",4.59156169147212,-6.52351392438863,0,1
"X638",1.65453902181249,6.42470685000323,0,1
"X639",-2.45274666646466,-8.96208530342868,0,1
"X640",2.34133544677881,4.09069139610785,0,1
"X643",5.41646784535004,6.19058662289081,0,1
"X645",0.230205058015305,-4.59510405769866,0,1
"X647",2.18673283514885,-0.313622198961978,0,1
"X648",2.61268017781064,3.44678956531679,0,1
"X649",1.64604867149396,1.25127809236974,0,1
"X650",-0.106155665424355,-5.50238974684571,0,1
"X651",2.18333360141339,3.91374328823631,0,1
"X652",3.10826864967205,7.6475077238693,0,1
"X654",-1.32794268015919,-8.05735117988885,0,1
"X655",2.7391112805851,3.20814482246753,0,1
"X656",4.22428545742838,2.7411979901585,0,1
"X658",-1.39948668841412,-2.67825601721184,0,1
"X659",2.92977662566382,6.16507925772282,0,1
"X660",-0.308674734726346,-8.23976881091187,0,1
"X661",1.42082410825175,-0.158513955504777,0,1
"X662",4.24014316658419,8.37723434810678,0,1
"X665",2.38219642645413,5.86510267027464,0,1
"X667",0.394118190297534,0.153771096000709,0,1
"X669",0.524332853903563,-1.79651777695806,0,1
"X671",0.527206517161163,-3.13416556181929,0,1
"X672",-0.694235251455366,-2.09546632135366,0,1
"X673",-0.780701566919986,-4.1630127140703,0,1
"X675",1.70939833758524,1.15979110997003,0,1
"X677",0.221865074137422,-1.29598097472717,0,1
"X678",1.94604004801695,3.04624284444987,0,1
"X679",1.50530343111621,3.36700698858486,0,1
"X681",1.27080955711814,1.44188307988515,0,1
"X682",2.77003811834576,4.28917160689556,0,1
"X683",2.66436254526163,6.34506798005734,0,1
"X685",2.66757382675435,3.12672042790974,0,1
"X687",0.325252801728636,0.467416954425156,0,1
"X688",-0.09541246797931,-0.683169504048303,0,1
"X690",3.90921259963385,6.27302923370872,0,1
"X693",-1.35861657254934,-8.76579774237214,0,1
"X694",2.06796230545848,2.53393139313891,0,1
"X695",1.71924987209667,0.00830787018759738,0,1
"X696",-1.15895548868638,1.46929547650019,0,1
"X699",-0.193350276530635,-1.73345774233426,0,1
"X700",-0.00577455704127283,0.899692919531267,0,1
"X701",1.90927862251252,1.09535493871165,0,1
"X702",2.69048057212022,4.38432010568577,0,1
"X703",2.82958738352063,2.72000293106275,0,1
"X705",1.01832413857701,2.66874480403429,0,1
"X706",7.02889149168625,8.45652149020789,0,1
"X707",1.51637789954092,1.76693091420172,0,1
"X708",0.0386977823418258,0.438190036700798,0,1
"X709",0.954410325834336,0.686225075653794,0,1
"X710",2.91094305722522,-0.175330857235854,0,1
"X711",-0.46445459341264,-1.1316156795592,0,1
"X713",2.27105002309011,5.46403452257124,0,1
"X715",2.5020961202984,-4.83689601856524,0,1
"X716",-0.531735105599853,-2.06094910573644,0,1
"X717",2.08641169539709,4.23414566693554,0,1
"X719",2.41299874261974,3.66585990391265,0,1
"X720",2.546318056776,4.3135907834981,0,1
"X721",0.11387229323505,-0.774105574462763,0,1
"X723",2.17109315820139,0.434756912993181,0,1
"X725",1.79779485821638,-1.40064639373619,0,1
"X726",2.75035866466037,7.16351458820781,0,1
"X727",3.01320949258196,3.72993151721434,0,1
"X728",5.4091918242719,6.38032702559736,0,1
"X730",2.63294922617391,3.18371784043128,0,1
"X732",-1.35369144113113,-7.1616819837821,0,1
"X734",9.5164377024549,11.1033594686769,0,1
"X735",-1.08814064459909,-5.22644555775214,0,1
"X736",0.0539206565769865,-4.08940388289859,0,1
"X737",3.92587265434455,6.97112930939063,0,1
"X739",-0.9001629743723,-4.41235750385459,0,1
"X740",0.978681888949825,3.08070407107737,0,1
"X745",4.10790856703861,8.82718509425057,0,1
"X746",0.846724581881992,1.66236142989636,0,1
"X747",1.00575288553547,2.92975431748823,0,1
"X748",-1.04347475469017,-4.81750384469214,0,1
"X749",0.273869795114497,1.36140968294034,0,1
"X750",0.650193894153874,-1.20178548952225,0,1
"X751",2.43813066742412,6.84880561484381,0,1
"X752",1.30510989695841,0.99130723328547,0,1
"X755",0.970979662397358,0.525231435200175,0,1
"X756",-1.10658347194422,-7.01698820249147,0,1
"X757",4.80842578103694,8.19226401587536,0,1
"X758",0.346876776328359,0.773201676664959,0,1
"X760",3.37890582256819,8.04298547343005,0,1
"X761",-3.47517604626985,-8.76493196889906,0,1
"X762",1.85249829708431,-0.795367138675147,0,1
"X763",2.63324094680874,4.19265425576504,0,1
"X764",3.56059503850065,8.15862564323622,0,1
"X765",1.99750839018762,3.7742155179092,0,1
"X766",0.671667157360846,1.29817885541636,0,1
"X768",-1.21908588570557,1.63697567080549,0,1
"X769",-0.465984936091227,-2.34045765679413,0,1
"X770",-1.31287373931458,-2.00780496226998,0,1
"X771",0.77409685802197,2.69655887953182,0,1
"X773",2.37770426506939,4.11856777577068,0,1
"X774",1.13126470994213,2.4454126225735,0,1
"X775",3.9695851181257,2.72305015469346,0,1
"X776",3.00986680552843,3.3306003013087,0,1
"X778",-0.816441486041396,-7.75901272837333,0,1
"X781",0.950424289501239,3.26361575939126,0,1
"X782",5.73889542029949,8.70221930450046,0,1
"X783",3.33466803132934,6.12966996572756,0,1
"X785",2.21368218662161,4.07306899906447,0,1
"X786",2.96470633276556,1.71949579142368,0,1
"X791",-0.533328244193107,-6.5320177738063,0,1
"X793",0.304858525980943,-0.320794835854968,0,1
"X794",3.05517061017307,2.24284354082895,0,1
"X797",6.11554044491371,10.1561371304778,0,1
"X798",2.7102744277046,1.27956505726432,0,1
"X799",2.7661900549592,5.98937715260927,0,1
"X800",1.59472522673086,0.875237631247742,0,1
