INFO - main.py - 2026-03-22 00:54:33,982 - Namespace(dataname='ACS_income_AZ', gpu=0, log_path='./classification_process/discrete_log_42/ACS_income_AZ/train/several_sigma_error_diff_train_260322_00-54-33', mode='train', comment='several_sigma_error_diff_EDM_3.0', use_weight=True, temperature=3.0, weight_criterion='several_timestep_error_diff', method='several_sigma_error_diff', non_param_dro=False, chi2_eta=None, cvar_alpha=None, kappa=None, tau=None, alpha=1, error_reflection='softmax', timestep_weight_criterion='EDM', single_sigma_index=None, selected_several_sigma_indices=None, eval_attribute=None, evaluated_model_path=None, seed=42, baseline_method=None, K=32, device='cuda:0')
INFO - main.py - 2026-03-22 00:54:40,538 - the number of parameters: 1633794
INFO - main.py - 2026-03-22 00:54:42,053 - Update model in epoch 0, 0.51 < inf
INFO - main.py - 2026-03-22 00:54:42,060 - Epoch 0, training loss: 0.51
INFO - main.py - 2026-03-22 00:54:42,083 - Epoch 0, test acc: 0.70
INFO - main.py - 2026-03-22 00:54:42,362 - Update model in epoch 1, 0.38 < 0.51
INFO - main.py - 2026-03-22 00:54:42,564 - Update model in epoch 2, 0.36 < 0.38
INFO - main.py - 2026-03-22 00:54:42,856 - Update model in epoch 3, 0.35 < 0.36
INFO - main.py - 2026-03-22 00:54:43,149 - Update model in epoch 4, 0.35 < 0.35
INFO - main.py - 2026-03-22 00:54:43,345 - Update model in epoch 5, 0.34 < 0.35
INFO - main.py - 2026-03-22 00:54:43,627 - Update model in epoch 6, 0.34 < 0.34
INFO - main.py - 2026-03-22 00:54:43,927 - Update model in epoch 7, 0.34 < 0.34
INFO - main.py - 2026-03-22 00:54:44,219 - Update model in epoch 8, 0.33 < 0.34
INFO - main.py - 2026-03-22 00:54:44,418 - Update model in epoch 9, 0.33 < 0.33
INFO - main.py - 2026-03-22 00:54:44,699 - Update model in epoch 10, 0.33 < 0.33
INFO - main.py - 2026-03-22 00:54:44,705 - Epoch 10, training loss: 0.33
INFO - main.py - 2026-03-22 00:54:44,717 - Epoch 10, test acc: 0.72
INFO - main.py - 2026-03-22 00:54:45,018 - Update model in epoch 11, 0.33 < 0.33
INFO - main.py - 2026-03-22 00:54:45,308 - Update model in epoch 12, 0.32 < 0.33
INFO - main.py - 2026-03-22 00:54:45,821 - Update model in epoch 14, 0.32 < 0.32
INFO - main.py - 2026-03-22 00:54:46,107 - Update model in epoch 15, 0.31 < 0.32
INFO - main.py - 2026-03-22 00:54:46,302 - Update model in epoch 16, 0.31 < 0.31
INFO - main.py - 2026-03-22 00:54:46,855 - Update model in epoch 18, 0.31 < 0.31
INFO - main.py - 2026-03-22 00:54:47,143 - Update model in epoch 19, 0.31 < 0.31
INFO - main.py - 2026-03-22 00:54:47,332 - Epoch 20, training loss: 0.31
INFO - main.py - 2026-03-22 00:54:47,344 - Epoch 20, test acc: 0.72
INFO - main.py - 2026-03-22 00:54:47,633 - Update model in epoch 21, 0.30 < 0.31
INFO - main.py - 2026-03-22 00:54:47,910 - Update model in epoch 22, 0.30 < 0.30
INFO - main.py - 2026-03-22 00:54:48,195 - Update model in epoch 23, 0.29 < 0.30
INFO - main.py - 2026-03-22 00:54:48,384 - Update model in epoch 24, 0.29 < 0.29
INFO - main.py - 2026-03-22 00:54:48,675 - Update model in epoch 25, 0.28 < 0.29
INFO - main.py - 2026-03-22 00:54:49,412 - Update model in epoch 28, 0.28 < 0.28
INFO - main.py - 2026-03-22 00:54:49,687 - Update model in epoch 29, 0.27 < 0.28
INFO - main.py - 2026-03-22 00:54:49,978 - Update model in epoch 30, 0.27 < 0.27
INFO - main.py - 2026-03-22 00:54:49,984 - Epoch 30, training loss: 0.27
INFO - main.py - 2026-03-22 00:54:49,996 - Epoch 30, test acc: 0.75
INFO - main.py - 2026-03-22 00:54:51,013 - Update model in epoch 34, 0.26 < 0.27
INFO - main.py - 2026-03-22 00:54:51,214 - Update model in epoch 35, 0.25 < 0.26
INFO - main.py - 2026-03-22 00:54:51,500 - Update model in epoch 36, 0.25 < 0.25
INFO - main.py - 2026-03-22 00:54:51,799 - Update model in epoch 37, 0.25 < 0.25
INFO - main.py - 2026-03-22 00:54:51,993 - Update model in epoch 38, 0.24 < 0.25
INFO - main.py - 2026-03-22 00:54:52,275 - Update model in epoch 39, 0.24 < 0.24
INFO - main.py - 2026-03-22 00:54:52,566 - Epoch 40, training loss: 0.24
INFO - main.py - 2026-03-22 00:54:52,579 - Epoch 40, test acc: 0.78
INFO - main.py - 2026-03-22 00:54:53,339 - Update model in epoch 43, 0.23 < 0.24
INFO - main.py - 2026-03-22 00:54:53,924 - Update model in epoch 45, 0.23 < 0.23
